ts	imei	mwra	c.dogalize	c.android.chrome	c.katana	c.android.gm	c.android.youtube	c.android.vending	c.updateassist	c.UCMobile.x86	c.UCMobile.intl	c.raider
2018-05-14 04:49:00	3590433799317661537	1.00000	9.59558	12.00909	8.30396	10.50075	8.82701	79.04849	0.08996	82.27374	96.82760	87.40344
2018-05-14 04:50:00	8630330696303482303	1.00000	9.09825	12.22232	14.50968	8.47596	10.94275	57.31653	0.00092	26.38754	98.81570	29.72036
2018-05-14 04:51:00	359043379931766510	1.00000	11.62171	13.43483	11.46304	9.91459	12.79648	68.53280	0.06507	24.87042	45.23479	84.99535
2018-05-14 04:52:00	8630330696303481438	1.00000	11.13395	11.76689	10.10595	12.44500	9.95278	67.71906	0.00155	79.32761	12.79084	88.21746
2018-05-14 04:53:00	3590433799317661263	0.00000	13.19292	12.82754	13.24521	12.69682	13.89259	47.79885	0.00014	2.80689	48.80486	58.71255
2018-05-14 04:54:00	8630330696303482162	0.00000	14.36223	11.29521	13.70978	10.65950	12.63845	68.63532	0.00163	16.43963	58.93741	57.84200
2018-05-14 04:55:00	3590433799317661206	0.00000	12.10322	14.53772	13.78630	8.80336	9.50485	49.25364	0.00031	45.18893	0.03927	3.90871
2018-05-14 04:56:00	359043379931766908	1.00000	10.49838	13.81587	8.80552	15.43048	12.80167	38.95525	0.00608	2.46689	39.14563	69.66647
2018-05-14 04:57:00	359043379931766973	1.00000	8.78068	14.09762	13.97862	8.31185	9.91023	66.57868	0.00209	75.66396	89.02805	55.54797
2018-05-14 04:58:00	359043379931766429	0.00000	10.35807	8.45890	11.52919	12.58626	14.40452	30.96817	0.00023	5.46587	75.19085	26.37112
2018-05-14 04:59:00	3590433799317661032	0.00000	9.58794	10.46808	7.98040	14.35444	10.97723	55.06695	0.01542	62.80491	95.69849	59.56640
2018-05-14 05:00:00	359043379931766239	1.00000	10.40673	12.22440	9.82140	9.80455	12.17402	59.91757	0.01225	13.91545	98.28246	45.17474
2018-05-14 05:01:00	3590433799317662220	1.00000	4.63409	10.71958	12.24398	5.17850	11.44178	60.08078	0.00035	46.17830	95.78612	11.55163
2018-05-14 05:02:00	359043379931766809	0.00000	11.05572	10.68022	12.63719	11.49852	11.28557	65.58199	0.00021	94.48522	75.40580	61.64659
2018-05-14 05:03:00	8630330696303481115	0.00000	11.04168	15.18572	10.14870	6.41802	11.91102	62.13877	0.00006	9.75417	89.95812	99.54880
2018-05-14 05:04:00	3590433799317661420	1.00000	7.15783	12.99477	12.52571	8.54181	11.42864	69.90685	0.01922	51.45778	50.53564	86.94744
2018-05-14 05:05:00	863033069630348917	0.00000	12.38577	12.95260	15.47064	9.28406	6.78445	61.26336	0.00049	20.68792	79.17311	79.80738
2018-05-14 05:06:00	8630330696303481271	0.00000	10.27874	13.53696	10.46954	6.31928	12.23543	46.87167	0.00010	3.09641	16.07295	86.41212
2018-05-14 05:07:00	863033069630348784	1.00000	9.90053	13.10133	9.48987	7.98372	13.09857	57.41763	0.00066	80.88885	67.73261	71.48989
2018-05-14 05:08:00	3590433799317662063	1.00000	10.18564	14.39776	11.86433	8.54897	13.71227	66.44502	0.04751	11.98424	90.18586	65.40909
2018-05-14 05:09:00	359043379931766700	1.00000	9.78991	9.97273	7.40829	11.64263	9.08703	52.07210	0.01738	33.89711	98.23628	66.47932
2018-05-14 05:10:00	8630330696303481305	0.00000	12.47762	14.46615	11.17372	7.00774	11.77005	44.36082	0.00024	2.51401	4.10032	25.82013
2018-05-14 05:11:00	863033069630348867	1.00000	7.99240	14.49809	13.32586	11.42597	8.42275	52.54309	0.02370	39.50492	62.07362	47.63264
2018-05-14 05:12:00	8630330696303482378	0.00000	8.66755	14.63651	11.97963	13.16692	10.35170	53.53719	0.00009	28.34732	88.99014	16.29185
2018-05-14 05:13:00	359043379931766262	1.00000	9.17541	12.21194	7.52012	10.89065	8.42039	54.76766	0.00658	17.15978	55.23886	60.39973
2018-05-14 05:14:00	359043379931766866	0.00000	7.91383	18.06512	14.17350	9.81912	10.37161	60.79593	0.00028	89.65090	0.22831	93.02152
2018-05-14 05:15:00	359043379931766106	1.00000	7.80263	15.77965	13.75740	5.86467	6.45455	47.20359	0.00005	81.30111	91.33592	21.63746
2018-05-14 05:16:00	3590433799317661933	0.00000	12.05979	12.52498	12.90907	13.61321	14.34459	59.10241	0.00235	91.46034	91.90913	4.07273
2018-05-14 05:17:00	863033069630348784	1.00000	7.49983	12.09361	12.64827	7.29276	11.04684	48.57141	0.00220	29.56721	98.16629	55.79605
2018-05-14 05:18:00	359043379931766072	0.00000	11.30747	10.55667	12.22868	12.19663	14.36420	34.17973	0.00018	63.77119	21.66955	57.38754
2018-05-14 05:19:00	8630330696303482493	1.00000	6.19872	7.41500	9.06909	10.73015	12.14660	55.01183	0.06279	52.45975	83.08980	51.48663
2018-05-14 05:20:00	8630330696303482204	1.00000	9.15694	15.74751	15.75795	6.68661	14.01805	61.55419	0.00236	51.88117	97.54760	5.43838
2018-05-14 05:21:00	3590433799317662493	1.00000	11.87249	15.75116	12.83297	7.54806	13.05569	79.52580	0.00001	12.47358	77.65509	50.29905
2018-05-14 05:22:00	863033069630348388	1.00000	10.17519	10.66647	8.59985	16.45542	11.00754	65.41578	0.13724	3.24205	50.43533	42.00690
2018-05-14 05:23:00	8630330696303481156	0.00000	12.42462	8.55407	11.11909	10.94243	7.22017	62.21592	0.00034	42.84760	3.87737	74.34750
2018-05-14 05:24:00	3590433799317661719	0.00000	11.96478	13.72931	11.77464	7.18378	10.55273	42.27298	0.00012	40.62065	71.16749	25.18788
2018-05-14 05:25:00	3590433799317661396	0.00000	10.29970	9.43178	9.81156	13.86721	8.43771	43.03978	0.00988	15.65012	69.20919	30.42178
2018-05-14 05:26:00	863033069630348149	1.00000	5.16216	9.63698	13.88411	6.17375	12.27381	58.91694	0.00466	54.64280	96.21473	33.18800
2018-05-14 05:27:00	863033069630348057	0.00000	13.46685	13.34035	12.10256	13.12237	14.00734	40.01266	0.00021	14.36222	82.54203	48.93793
2018-05-14 05:28:00	359043379931766502	1.00000	8.44362	9.38623	4.63383	12.16580	7.41647	73.48760	0.00203	24.00334	83.52771	60.18202
2018-05-14 05:29:00	359043379931766015	0.00000	9.91100	14.83221	11.75654	9.17082	10.04640	27.41421	0.00009	41.95601	7.87932	96.81299
2018-05-14 05:30:00	8630330696303481453	0.00000	13.14905	11.07225	12.34218	12.76251	11.09683	40.11812	0.00001	10.95076	35.49234	82.24433
2018-05-14 05:31:00	359043379931766114	1.00000	9.29061	9.55176	6.13695	9.62786	8.06258	45.19992	0.00810	20.82578	68.16891	80.98829
2018-05-14 05:32:00	8630330696303482477	0.00000	8.82758	13.53688	14.53890	11.88651	9.04573	41.58897	0.00040	67.56398	81.27282	62.94634
2018-05-14 05:33:00	3590433799317661057	1.00000	7.81682	12.79815	13.58101	7.26803	8.09169	66.41492	0.00019	56.62429	28.87295	66.51564
2018-05-14 05:34:00	359043379931766973	1.00000	6.89159	9.70400	9.50697	12.66974	8.06256	46.30389	0.08094	5.13896	53.57893	44.72008
2018-05-14 05:35:00	8630330696303482170	1.00000	10.29587	12.76327	10.79776	10.22407	11.16004	82.78678	0.04813	23.96060	30.05333	51.61160
2018-05-14 05:36:00	359043379931766759	0.00000	10.39217	11.54415	12.35829	14.74040	15.39836	62.65037	0.00005	92.97488	62.72275	64.18444
2018-05-14 05:37:00	863033069630348289	0.00000	12.01495	11.60046	11.65554	13.06453	13.81702	53.08070	0.00063	27.16346	58.85953	45.96964
2018-05-14 05:38:00	3590433799317662436	0.00000	10.30355	12.26108	12.74322	12.56360	11.69052	66.17449	0.00029	67.27059	17.99637	29.14845
2018-05-14 05:39:00	8630330696303481206	1.00000	8.36568	9.76459	9.85987	14.69740	6.61169	52.82953	0.00156	97.17825	13.86685	60.81657
2018-05-14 05:40:00	359043379931766387	1.00000	7.99103	13.91683	7.12689	10.86375	9.33755	59.11804	0.00069	34.88985	19.17482	10.74159
2018-05-14 05:41:00	3590433799317661032	0.00000	14.62251	14.20866	12.62736	11.94428	11.44991	40.26799	0.00028	78.13423	36.87959	33.96404
2018-05-14 05:42:00	3590433799317662089	1.00000	8.66464	13.52079	14.38439	9.50335	12.93212	60.76013	0.00241	98.03139	79.23401	41.71540
2018-05-14 05:43:00	8630330696303482113	0.00000	11.98206	8.49096	13.20233	8.45849	10.92667	58.42886	0.00070	23.72272	85.49322	5.29880
2018-05-14 05:44:00	3590433799317661024	1.00000	9.83334	11.29622	8.90762	12.09189	10.10644	52.18500	0.09660	39.94857	78.73258	40.13552
2018-05-14 05:45:00	3590433799317661669	0.00000	10.89569	15.13679	12.06929	6.68270	10.89736	63.82391	0.00031	86.32312	11.26243	80.50197
2018-05-14 05:46:00	8630330696303481909	0.00000	11.25705	13.06906	13.07243	12.97741	12.90310	68.10848	0.00002	18.58212	62.80690	92.24208
2018-05-14 05:47:00	8630330696303481768	0.00000	10.12710	12.16628	11.71359	12.06036	13.03986	73.86759	0.00011	75.95356	26.25367	69.18450
2018-05-14 05:48:00	8630330696303482014	0.00000	14.54720	11.58280	13.23528	8.48443	6.48151	60.46363	0.00017	24.74081	15.51510	64.20367
2018-05-14 05:49:00	3590433799317661719	1.00000	9.49189	13.50194	9.58006	10.21731	15.32346	56.66776	0.00056	88.94093	77.85025	15.98925
2018-05-14 05:50:00	3590433799317661594	1.00000	8.57438	14.15885	6.94060	11.76372	8.57320	56.38456	0.00016	11.35353	95.37896	59.54906
2018-05-14 05:51:00	8630330696303482030	1.00000	10.54314	14.53682	17.00966	5.71774	16.03085	57.17938	0.00004	42.76506	64.63874	66.62573
2018-05-14 05:52:00	8630330696303481842	0.00000	13.63996	11.57409	14.32403	9.28927	4.83703	53.41715	0.00189	83.73200	92.40244	31.61999
2018-05-14 05:53:00	359043379931766957	1.00000	9.74613	11.59604	12.82583	11.71547	14.89958	55.67969	0.00038	69.84386	41.44625	64.63067
2018-05-14 05:54:00	863033069630348974	0.00000	12.20777	13.94275	11.26383	8.71099	11.00810	53.16923	0.00017	0.21920	53.62177	19.18084
2018-05-14 05:55:00	3590433799317661131	1.00000	5.85798	13.85955	11.14081	7.33677	5.20358	48.98437	0.00101	94.58877	89.87776	75.53539
2018-05-14 05:56:00	359043379931766536	1.00000	9.24847	8.94831	9.42504	12.74549	10.76939	57.23400	0.03152	97.13664	34.76937	75.99284
2018-05-14 05:57:00	359043379931766148	1.00000	6.93317	12.83555	16.01201	6.90572	9.77357	65.85328	0.00439	88.40996	20.22920	50.97889
2018-05-14 05:58:00	863033069630348875	1.00000	9.77102	10.12416	6.71697	11.86506	9.24653	42.19369	0.02602	50.21252	66.53301	26.93677
2018-05-14 05:59:00	8630330696303481644	1.00000	10.08880	8.81517	11.64016	11.24751	17.30129	67.73518	0.01475	22.49504	17.66436	97.19473
2018-05-14 06:00:00	3590433799317662006	0.00000	11.54440	13.11509	9.97410	10.32660	12.77980	38.57311	0.00414	80.52919	14.70191	57.88306
2018-05-14 06:01:00	8630330696303481552	0.00000	9.34068	11.58622	11.49229	14.14403	11.64139	50.13942	0.00007	44.84609	86.35426	40.08156
2018-05-14 06:02:00	8630330696303481339	1.00000	5.63676	9.78686	13.74341	5.21905	13.97540	39.11742	0.10788	14.95589	90.03460	94.51462
2018-05-14 06:03:00	3590433799317661396	0.00000	11.71244	12.27378	13.69332	9.51791	7.43979	63.15993	0.00014	50.32974	68.86880	57.69196
2018-05-14 06:04:00	3590433799317661974	0.00000	14.13568	12.95398	13.20071	12.28465	14.59964	43.84910	0.00127	60.33322	63.73080	85.01135
2018-05-14 06:05:00	359043379931766965	0.00000	11.75551	12.41277	13.58513	11.89839	9.60649	56.58780	0.00009	4.45906	19.74725	86.17912
2018-05-14 06:06:00	863033069630348438	1.00000	6.94283	13.40153	8.44067	13.24278	8.52020	58.93091	0.02810	0.37944	13.22852	43.92173
2018-05-14 06:07:00	3590433799317661958	1.00000	9.58867	11.70142	12.70100	9.47755	16.73100	52.40207	0.03857	97.32835	14.68750	25.73405
2018-05-14 06:08:00	863033069630348552	1.00000	8.83153	12.89745	6.72069	10.56693	8.19283	34.23797	0.00077	85.24525	28.91894	11.15946
2018-05-14 06:09:00	3590433799317662493	1.00000	6.45268	11.70867	14.66638	7.48418	11.42666	51.91528	0.00858	7.00111	16.43553	26.93021
2018-05-14 06:10:00	3590433799317661966	1.00000	6.71945	14.25136	7.94934	10.32599	9.73827	42.83708	0.00534	85.96587	59.80828	21.70732
2018-05-14 06:11:00	3590433799317661081	0.00000	9.93202	13.85583	11.57692	14.04975	14.54100	39.63858	0.00006	46.96344	39.48341	66.25944
2018-05-14 06:12:00	8630330696303481024	0.00000	13.04693	9.43433	12.83784	11.91935	15.26895	57.08815	0.00062	66.81891	76.57012	94.03358
2018-05-14 06:13:00	8630330696303481420	1.00000	7.77727	14.07523	14.93332	11.54924	9.76422	40.50229	0.00254	39.26570	5.36893	77.27614
2018-05-14 06:14:00	359043379931766841	1.00000	5.41755	15.40131	10.04654	10.24541	5.95950	62.48064	0.00027	62.56852	77.43063	43.26487
2018-05-14 06:15:00	863033069630348057	1.00000	13.16297	16.51328	11.65554	8.88374	13.33989	46.90447	0.00325	28.31760	95.90792	32.88208
2018-05-14 06:16:00	863033069630348792	1.00000	9.42193	12.94692	10.03759	14.13717	7.84460	41.93562	0.00274	82.41676	87.90708	69.44917
2018-05-14 06:17:00	3590433799317661016	1.00000	8.78315	9.91352	8.52174	11.75437	15.35296	51.87334	0.05601	90.82618	66.00144	51.31856
2018-05-14 06:18:00	8630330696303482352	0.00000	13.41552	9.56070	10.90853	6.25947	8.38320	65.59217	0.00080	25.82701	7.77303	25.88528
2018-05-14 06:19:00	3590433799317661511	1.00000	8.62757	11.80385	7.98912	11.69947	7.29927	50.43799	0.00124	62.52868	97.54548	21.80788
2018-05-14 06:20:00	8630330696303481156	1.00000	9.05700	12.81289	10.15407	13.20286	7.99550	31.97956	0.00006	71.95400	98.58901	10.40484
2018-05-14 06:21:00	359043379931766981	0.00000	14.31656	14.40113	12.35736	11.19183	11.86389	46.72561	0.00021	62.65220	70.15616	51.50109
2018-05-14 06:22:00	8630330696303481065	1.00000	9.69647	11.19281	11.65850	11.01741	11.09368	45.52611	0.01456	63.29934	36.39617	45.37968
2018-05-14 06:23:00	3590433799317662154	1.00000	10.36269	11.98950	14.18400	6.41703	15.57775	51.07983	0.00176	53.12243	39.81562	88.43242
2018-05-14 06:24:00	8630330696303481586	0.00000	7.38055	10.06939	10.34226	8.70675	12.54262	50.67163	0.01808	55.93901	93.93689	59.73839
2018-05-14 06:25:00	359043379931766981	0.00000	9.86012	10.14350	12.79493	12.10272	14.33328	49.58617	0.11024	93.91887	14.51874	79.43949
2018-05-14 06:26:00	359043379931766858	1.00000	9.52881	12.48294	9.68240	12.14395	15.27375	49.27146	0.00776	20.56530	64.28320	59.67798
2018-05-14 06:27:00	359043379931766916	0.00000	8.16127	12.04361	9.96337	8.75598	12.74774	56.45195	0.00038	41.86040	30.87409	78.18651
2018-05-14 06:28:00	863033069630348180	0.00000	12.50069	13.24464	11.94644	8.59807	7.91506	61.16839	0.00006	60.20142	57.20395	34.04704
2018-05-14 06:29:00	3590433799317661974	1.00000	7.36687	15.78806	7.77008	7.62201	8.56418	57.42015	0.00035	93.65136	73.72999	74.18993
2018-05-14 06:30:00	863033069630348115	1.00000	8.77289	13.26907	7.27551	13.78414	12.59223	58.95777	0.03493	26.02513	52.33054	58.31046
2018-05-14 06:31:00	359043379931766791	1.00000	9.38847	13.04407	7.76001	11.94747	13.77492	66.88842	1.39352	71.22775	21.31894	43.06812
2018-05-14 06:32:00	863033069630348792	1.00000	9.36525	9.99591	9.18625	11.38056	10.66672	39.43540	0.01134	57.54956	8.15635	68.56054
2018-05-14 06:33:00	359043379931766338	0.00000	11.83744	13.08270	13.79031	15.43084	11.89014	60.80477	0.00004	45.54879	99.13745	78.76160
2018-05-14 06:34:00	863033069630348263	0.00000	15.29933	12.08749	12.12438	11.08585	13.57844	43.32500	0.00042	64.96454	73.58437	56.60033
2018-05-14 06:35:00	8630330696303482212	0.00000	14.37355	13.09282	12.17214	9.33490	13.00992	68.40921	0.00093	40.90839	43.81172	12.42711
2018-05-14 06:36:00	359043379931766643	0.00000	14.23968	12.05865	12.96022	11.92882	12.16377	50.92027	0.00006	92.15801	25.97339	7.72843
2018-05-14 06:37:00	3590433799317661461	1.00000	6.82577	10.99761	13.98602	8.53072	10.06040	54.26829	0.01522	51.97615	98.67968	19.33761
2018-05-14 06:38:00	863033069630348081	0.00000	11.98804	12.23654	13.15674	11.85386	6.76994	53.60179	0.00007	37.97935	29.22250	76.45598
2018-05-14 06:39:00	3590433799317661206	1.00000	9.60201	8.04328	9.49236	9.34092	8.38178	63.88728	0.02107	33.75300	22.94828	61.72532
2018-05-14 06:40:00	359043379931766411	1.00000	10.94382	12.28580	8.91185	12.38159	7.01319	35.84149	0.00121	86.35840	3.74820	13.61805
2018-05-14 06:41:00	8630330696303482220	0.00000	10.76335	9.63374	12.61925	12.29214	14.73588	68.47084	0.00048	71.51384	10.59836	84.90719
2018-05-14 06:42:00	8630330696303481040	0.00000	14.04682	12.00325	11.21035	12.29670	10.39078	57.08467	0.00022	35.95991	57.75212	91.39214
2018-05-14 06:43:00	8630330696303481248	1.00000	8.81262	12.38264	12.65031	7.95682	12.83080	50.94779	0.00039	35.59684	57.13884	56.19938
2018-05-14 06:44:00	863033069630348941	0.00000	9.42625	9.10309	12.27109	11.61930	15.82301	34.35460	0.10859	94.88782	9.82812	75.02984
2018-05-14 06:45:00	8630330696303482097	0.00000	10.74104	11.53005	12.55363	13.64995	12.10663	57.95842	0.00134	63.87497	68.94280	64.97628
2018-05-14 06:46:00	8630330696303481743	0.00000	16.48187	17.90971	13.09939	11.84360	12.30156	78.11094	0.00052	92.73808	56.57237	82.75607
2018-05-14 06:47:00	3590433799317661818	1.00000	10.83123	11.86541	10.33256	11.91548	12.61739	63.61469	1.06095	48.00163	92.70807	85.33496
2018-05-14 06:48:00	359043379931766486	0.00000	12.64967	13.10887	13.51768	12.20108	10.96652	44.07892	0.00062	61.96748	34.57111	97.93668
2018-05-14 06:49:00	863033069630348636	0.00000	10.04225	9.38686	9.23418	14.34911	8.45852	39.01365	0.00982	16.96977	8.67482	41.91092
2018-05-14 06:50:00	8630330696303482386	0.00000	13.90143	11.78020	12.55622	11.33481	8.57735	54.80965	0.00003	59.23881	28.27650	76.57192
2018-05-14 06:51:00	3590433799317662113	1.00000	5.41006	9.73501	12.08637	7.71393	10.53263	60.83226	0.00019	99.45175	45.50755	52.33794
2018-05-14 06:52:00	3590433799317662121	1.00000	7.64953	14.58424	13.28095	9.10591	11.84097	34.23666	0.00513	38.68841	33.81470	78.21364
2018-05-14 06:53:00	8630330696303481016	1.00000	12.56800	13.06446	10.70990	9.08745	13.59941	62.43576	0.00408	69.65766	65.92141	7.63563
2018-05-14 06:54:00	863033069630348123	1.00000	13.58415	12.24401	10.24527	8.41397	9.43202	58.75575	0.00005	65.09070	71.90975	56.35511
2018-05-14 06:55:00	863033069630348339	1.00000	7.19265	11.12515	8.21001	7.99848	14.26040	51.49447	0.00445	80.73228	3.09884	53.18087
2018-05-14 06:56:00	359043379931766759	1.00000	8.75555	17.59051	10.62401	12.38199	10.14765	58.65964	0.00006	54.97046	88.00905	52.11635
2018-05-14 06:57:00	359043379931766148	1.00000	7.64575	13.32278	15.17661	7.77908	8.35160	34.26857	0.01487	95.75066	64.46903	21.09482
2018-05-14 06:58:00	3590433799317661115	1.00000	10.33209	11.45433	8.81434	11.82737	8.59485	76.36280	0.00007	55.59651	45.46554	67.04659
2018-05-14 06:59:00	863033069630348586	1.00000	11.31424	14.45651	10.58092	6.86635	12.99834	66.44189	0.00199	22.25261	20.45621	11.73276
2018-05-14 07:00:00	3590433799317661875	1.00000	9.02160	13.10385	9.23078	11.37754	9.42991	68.45178	0.11171	88.28944	93.17509	24.75063
2018-05-14 07:01:00	8630330696303481800	1.00000	11.31878	8.96540	9.68567	13.89169	8.90605	64.79359	0.00221	9.71797	25.12786	66.15282
2018-05-14 07:02:00	359043379931766387	0.00000	13.97054	10.06987	13.66445	12.07093	12.10166	40.10938	0.00015	49.87611	54.22497	36.06267
2018-05-14 07:03:00	359043379931766981	1.00000	8.67201	12.98722	12.72543	8.02582	13.57902	41.53723	0.00010	22.30303	92.14783	97.71727
2018-05-14 07:04:00	3590433799317661883	1.00000	8.03047	10.37914	12.00017	8.73455	8.32974	81.36776	0.00957	28.75582	62.04397	86.10237
2018-05-14 07:05:00	3590433799317662394	1.00000	6.51875	11.04673	15.03336	8.43210	9.32976	49.70569	0.01714	70.57747	35.22678	5.27272
2018-05-14 07:06:00	359043379931766478	1.00000	5.06332	15.51387	7.87363	9.51410	8.54564	60.84761	0.00014	18.22141	5.70312	53.39083
2018-05-14 07:07:00	359043379931766353	1.00000	7.43008	12.41692	11.88623	6.67193	12.03548	45.27648	0.00119	49.06009	4.10484	54.86518
2018-05-14 07:08:00	8630330696303481289	1.00000	11.31004	14.51490	8.79201	13.77135	11.02608	62.03497	0.00072	57.48073	68.71982	44.12402
2018-05-14 07:09:00	8630330696303481180	1.00000	7.78277	12.50042	12.26878	7.03270	13.18227	58.83584	0.02699	74.73800	31.10508	88.96510
2018-05-14 07:10:00	3590433799317661768	0.00000	10.46060	13.39554	7.23662	8.97612	12.70076	56.21089	0.00005	64.27917	14.19844	49.91790
2018-05-14 07:11:00	359043379931766668	0.00000	19.97853	11.78499	9.49729	11.40434	12.72430	61.61554	0.00003	95.21602	1.44994	54.69424
2018-05-14 07:12:00	3590433799317662394	1.00000	9.07407	13.35114	13.10025	6.53232	11.54849	52.34393	0.02075	34.96704	9.65938	34.90847
2018-05-14 07:13:00	8630330696303481503	0.00000	3.94895	12.60930	3.65890	12.65627	10.62015	60.70387	0.04810	70.10480	12.61988	21.54323
2018-05-14 07:14:00	3590433799317661792	1.00000	10.58156	11.23096	8.82979	10.86711	14.54611	55.74175	0.00982	73.56708	56.04952	32.84365
2018-05-14 07:15:00	8630330696303481404	1.00000	10.57186	11.64795	11.81513	7.43524	14.85631	51.05550	0.00722	89.71582	15.56909	31.21266
2018-05-14 07:16:00	3590433799317661263	1.00000	10.84126	10.61285	10.82073	17.76775	8.75054	80.88999	0.00215	10.71484	42.49044	64.25736
2018-05-14 07:17:00	3590433799317661412	1.00000	10.53628	14.58259	12.68708	8.51193	12.85831	58.74767	0.00212	4.02774	41.63650	38.75884
2018-05-14 07:18:00	359043379931766544	1.00000	9.89209	13.85402	12.20957	9.36641	11.86202	59.54457	0.00050	35.09954	47.51764	18.32003
2018-05-14 07:19:00	359043379931766528	1.00000	8.03435	11.71639	13.58057	9.40414	10.78383	40.66428	0.00383	29.74411	55.83262	73.88727
2018-05-14 07:20:00	8630330696303482071	0.00000	14.43553	13.03091	11.22247	10.24613	12.98518	47.20639	0.00031	47.42927	79.97086	35.07271
2018-05-14 07:21:00	359043379931766775	0.00000	12.92065	12.99891	12.09028	8.41506	8.02701	39.66316	0.00057	9.34154	79.82035	5.32822
2018-05-14 07:22:00	8630330696303482063	0.00000	11.27648	10.15227	12.57330	10.87087	10.38718	52.18836	0.00135	59.83001	44.95819	41.94141
2018-05-14 07:23:00	8630330696303482030	0.00000	15.02789	11.34277	11.50705	11.21399	10.21625	78.00175	0.00015	98.34934	27.93835	96.67030
2018-05-14 07:24:00	359043379931766585	1.00000	9.05207	12.58462	13.42598	6.40085	11.00828	62.27375	0.00051	42.18912	32.64010	51.63283
2018-05-14 07:25:00	3590433799317662162	0.00000	10.79498	9.08194	12.78368	11.40896	15.57205	66.93471	0.00092	67.40538	94.66549	47.60643
2018-05-14 07:26:00	3590433799317661164	1.00000	3.64242	12.18794	16.02798	2.12703	12.43746	48.08536	0.17748	9.32121	33.01210	17.26294
2018-05-14 07:27:00	8630330696303482386	0.00000	10.09438	14.61311	11.56710	12.07285	11.09132	62.23761	0.00017	72.46718	23.24306	72.58188
2018-05-14 07:28:00	359043379931766767	1.00000	8.86280	14.54128	9.53862	11.51392	8.92809	85.15393	0.00103	45.70295	23.97354	56.07955
2018-05-14 07:29:00	3590433799317662337	1.00000	9.63181	12.10803	8.21941	10.89980	8.50988	76.21194	0.00150	2.53880	81.24158	21.14000
2018-05-14 07:30:00	3590433799317661354	0.00000	13.78801	8.35328	12.96858	12.39575	7.17456	73.28964	0.00076	45.84198	83.27933	78.47948
2018-05-14 07:31:00	3590433799317661172	0.00000	10.94449	11.46980	12.64479	13.28742	13.44149	56.11497	0.00019	10.87059	50.04989	58.58230
2018-05-14 07:32:00	359043379931766601	1.00000	10.63674	11.85114	10.64809	13.69467	10.17880	63.92017	0.00502	52.64737	11.46021	67.39281
2018-05-14 07:33:00	3590433799317661867	1.00000	10.81309	10.64234	8.09416	13.85273	8.20959	55.11690	0.00029	68.34452	97.80791	16.04956
2018-05-14 07:34:00	3590433799317662071	0.00000	11.92645	10.63916	12.83963	9.20015	7.63081	71.43488	0.00007	16.01732	93.04481	5.24453
2018-05-14 07:35:00	3590433799317661990	0.00000	8.95549	11.52624	12.97524	12.83821	11.75073	26.78567	0.00007	70.46762	72.56298	89.17944
2018-05-14 07:36:00	3590433799317661511	0.00000	9.14849	7.51127	7.58799	13.25130	8.92663	49.99097	0.00728	98.41308	9.64686	30.10899
2018-05-14 07:37:00	863033069630348453	1.00000	7.70650	15.33659	10.58095	16.11501	8.67569	54.56616	0.00016	5.42617	30.69540	36.32934
2018-05-14 07:38:00	3590433799317661636	0.00000	11.74574	12.37109	12.67421	9.50866	7.67326	43.78450	0.00006	96.84490	19.26168	33.73299
2018-05-14 07:39:00	359043379931766080	1.00000	14.90512	9.03692	13.25875	9.44870	6.95662	54.96471	0.00044	69.62559	25.75717	38.15312
2018-05-14 07:40:00	3590433799317661982	0.00000	8.81844	11.95760	12.48669	14.51783	14.10378	55.81464	0.00005	1.45948	36.36395	93.41316
2018-05-14 07:41:00	863033069630348701	1.00000	11.21244	9.80875	8.13505	11.18618	6.26256	55.34025	0.00076	26.58583	96.04223	98.25850
2018-05-14 07:42:00	8630330696303481289	1.00000	9.07304	14.71808	9.82617	12.29132	9.55512	39.03966	0.00020	1.39695	88.44954	62.55480
2018-05-14 07:43:00	8630330696303481800	1.00000	8.08929	10.92401	7.82774	11.38884	12.53163	58.19136	7.91543	68.49302	25.41431	2.34747
2018-05-14 07:44:00	8630330696303482139	0.00000	11.12061	9.92104	13.36580	10.90277	12.82001	56.02061	0.00033	50.48340	92.81843	64.37607
2018-05-14 07:45:00	863033069630348669	0.00000	16.10926	10.65859	11.51899	11.07707	9.46787	63.12793	0.00137	48.79801	74.14194	18.26249
2018-05-14 07:46:00	8630330696303481867	0.00000	10.28827	12.80085	11.29450	7.84836	11.74550	59.50414	0.00010	70.88757	8.88541	73.64377
2018-05-14 07:47:00	3590433799317661107	1.00000	7.98527	15.21670	9.10198	8.82157	10.59086	56.89517	0.00576	37.18814	69.56004	23.89877
2018-05-14 07:48:00	359043379931766460	0.00000	13.01431	11.84312	14.97703	10.83904	10.85524	66.85826	0.00010	67.52644	82.89961	31.44739
2018-05-14 07:49:00	3590433799317661826	1.00000	5.57258	16.48905	10.08597	7.19290	10.08505	61.73250	0.07731	51.92793	45.41647	61.43442
2018-05-14 07:50:00	359043379931766155	1.00000	9.85834	12.28129	9.79098	9.77899	10.15613	62.03001	0.00669	85.62846	98.34756	32.33217
2018-05-14 07:51:00	3590433799317661123	0.00000	13.01777	13.54912	12.79309	11.97597	10.53361	50.92264	0.00003	12.17008	96.61949	24.39168
2018-05-14 07:52:00	3590433799317662170	1.00000	8.74615	10.74107	6.94661	12.58996	8.45686	55.02920	0.00163	26.05142	49.03030	80.77290
