ts	imei	mwra	p.android.packageinstaller	p.android.externalstorage	p.system	p.android.chrome	p.android.settings	p.android.documentsui	p.android.gm	p.katana	p.google	p.android.gms	p.inputmethod.latin	p.process.gapps	p.olauncher	p.browser.provider	p.notifier	p.gms.persistent	p.android.defcontainer	p.android.vending	p.simulator	p.dogalize
2018-05-12 21:20:00	359043379931766908	1.00000	12.16362	9.62039	11.99884	13.68561	10.43045	8.37682	12.79124	43.42948	70.02856	45.58109	54.07607	87.49105	26.53093	77.04832	97.88394	56.35936	36.63585	66.46040	57.35506	3.50483
2018-05-12 21:21:00	8630330696303481438	1.00000	14.45974	7.81766	8.89648	12.83069	12.28710	11.17698	8.75389	50.53598	54.33618	47.70403	53.53198	16.56209	55.60478	89.75585	80.82466	33.05733	29.81617	10.39726	36.21046	34.41500
2018-05-12 21:22:00	863033069630348610	1.00000	11.38454	5.74514	8.61876	10.55477	11.31287	13.42653	12.08645	27.85647	46.38983	40.20433	48.94871	67.39943	80.69262	23.98621	35.00526	51.22658	8.33156	3.96028	7.40206	68.45265
2018-05-12 21:23:00	359043379931766940	1.00000	9.19601	10.20163	8.71523	12.82070	11.73669	9.30312	10.46993	65.57376	60.91022	50.05930	44.36604	59.10213	37.65327	18.13601	43.53908	11.48045	59.98707	46.49726	39.25175	9.23178
2018-05-12 21:24:00	3590433799317662436	1.00000	10.88137	9.10539	6.76411	14.03033	11.15170	9.66719	5.15739	34.21924	51.00062	40.58466	47.26655	15.50424	85.47298	69.05168	42.63420	26.88066	33.59859	50.75569	40.15709	25.13759
2018-05-12 21:25:00	8630330696303481438	1.00000	7.11552	5.90019	10.03513	11.88550	8.74056	8.43554	13.57625	54.80914	51.44491	20.48243	53.32864	91.25688	26.99829	78.88951	76.74671	66.67849	71.47824	67.04134	98.18516	12.48580
2018-05-12 21:26:00	8630330696303481347	1.00000	9.50772	7.50979	12.46077	14.12883	8.68297	8.87474	16.74114	40.56718	57.60582	24.06117	42.31570	23.64630	33.16715	63.84667	36.98806	46.62007	14.60712	7.65106	67.10518	17.42545
2018-05-12 21:27:00	3590433799317661297	0.00000	9.94261	17.34002	5.98595	9.68052	9.75596	13.39127	10.14097	43.53825	37.99939	33.65923	37.71229	11.39807	34.08627	36.58826	21.64496	17.47577	4.42323	16.91692	81.83248	20.09188
2018-05-12 21:28:00	8630330696303482261	1.00000	11.71021	8.76371	5.66951	11.09991	9.14291	11.01074	9.29394	58.05993	75.87864	46.16802	55.04787	20.63102	4.13661	26.64524	84.07098	17.40779	75.45240	80.29504	72.35691	6.13355
2018-05-12 21:29:00	359043379931766320	1.00000	12.40384	7.28872	12.53431	10.54812	7.33696	11.31767	14.05226	48.53130	50.10852	35.98723	41.70552	83.62557	58.14220	49.77607	72.65918	99.36931	44.13095	83.68328	40.76936	78.05123
2018-05-12 21:30:00	8630330696303482196	0.00000	8.84038	13.05472	7.81270	11.52165	11.80669	10.80000	9.88969	57.53623	39.52737	57.61881	35.87504	48.86633	54.73774	66.92378	35.95532	90.76448	69.74790	95.36840	80.28082	66.32063
2018-05-12 21:31:00	863033069630348669	0.00000	9.23241	7.43776	10.70679	7.25497	6.91744	13.83218	11.37689	53.76087	62.66054	33.66851	50.54294	1.02475	15.70035	51.48949	72.72532	98.71738	44.69862	29.12668	93.72418	22.53293
2018-05-12 21:32:00	863033069630348982	1.00000	11.75263	11.51582	14.80311	11.44549	8.44626	7.92436	14.96683	47.54083	69.41669	43.05510	54.11743	18.39378	56.66782	87.14122	27.02296	80.64237	47.92603	80.49083	25.06858	59.44277
2018-05-12 21:33:00	3590433799317661396	0.00000	9.03429	12.56972	9.06931	11.64222	7.26916	10.19890	13.26902	51.22860	55.21423	33.96225	47.20558	26.86005	47.56501	57.87148	17.98653	80.52519	82.34964	59.58918	10.91454	35.98494
2018-05-12 21:34:00	8630330696303482048	1.00000	11.42618	10.58658	15.57327	9.44900	11.82487	11.83992	16.65278	52.54327	46.75282	65.96872	71.62495	75.91370	21.90544	83.55387	75.50546	43.16623	31.64510	20.88847	37.72300	66.30023
2018-05-12 21:35:00	3590433799317661248	0.00000	10.08693	12.07116	8.39156	10.58171	9.90705	11.02206	12.16055	39.35363	56.79390	38.38807	67.33802	26.01470	51.02127	52.74517	33.16678	29.21867	29.39853	96.97086	33.95907	92.77678
2018-05-12 21:36:00	3590433799317662089	1.00000	13.62797	8.66994	14.06302	14.67832	7.78829	4.82202	8.23437	54.67734	52.91543	36.03820	55.33437	54.44643	59.77565	10.30100	5.59432	11.85319	53.49423	57.96216	4.89258	90.28436
2018-05-12 21:37:00	8630330696303481909	0.00000	7.35472	10.70260	12.33766	15.16769	8.00315	10.86690	12.95954	48.73854	71.01957	36.17560	31.68561	71.87496	96.01993	21.33668	21.29397	73.26122	30.12124	73.44004	22.71563	71.08329
2018-05-12 21:38:00	863033069630348172	0.00000	10.48194	12.61591	8.55038	12.80726	5.80733	13.37888	14.04549	32.94675	48.81269	20.71778	44.32126	79.66480	14.11990	22.48117	61.84336	11.48567	55.59162	59.96825	34.41601	8.22897
2018-05-12 21:39:00	359043379931766841	0.00000	8.55637	12.13560	9.45406	12.43071	6.60829	11.59604	13.92724	42.41623	38.73054	60.19306	25.83194	90.55101	20.79351	55.80981	52.10629	54.00920	84.87233	35.55317	50.16888	44.34814
2018-05-12 21:40:00	3590433799317661073	0.00000	12.86709	6.89691	11.84022	9.86484	8.84498	9.74704	16.75420	37.57026	51.59006	69.25646	46.98065	55.69718	36.46401	34.18690	19.53489	26.09613	51.32767	34.32141	7.81093	76.45151
2018-05-12 21:41:00	3590433799317661651	0.00000	10.94342	8.37100	11.99983	8.40575	6.79782	13.97628	15.87032	63.04377	51.78171	37.06179	26.82498	1.37162	52.02720	55.69770	66.05452	29.97318	51.96988	0.94769	23.06968	48.27794
2018-05-12 21:42:00	863033069630348354	0.00000	6.77645	8.76174	8.46993	6.64725	8.93019	11.69571	12.92645	49.87351	54.21116	37.09306	32.85445	96.53063	46.52249	64.41105	75.48880	21.76482	66.66166	37.79132	12.75888	46.90861
2018-05-12 21:43:00	8630330696303482170	1.00000	10.56514	9.46268	8.24004	12.48584	13.13196	6.14718	6.15229	55.04474	52.70503	57.23093	66.90237	78.44366	58.83817	62.56576	35.33721	7.19551	73.54183	35.83524	84.92894	93.68435
2018-05-12 21:44:00	863033069630348925	0.00000	9.41879	11.64140	7.20654	11.95631	7.50420	11.10846	12.26278	42.36433	41.18592	34.85166	58.78941	44.26965	34.78266	33.18539	3.67488	39.59416	44.84307	42.65016	0.71771	23.40126
2018-05-12 21:45:00	3590433799317661693	1.00000	9.90757	8.62125	9.54817	14.48888	13.47966	6.70173	7.02811	66.77846	40.76002	58.76797	45.69430	78.44425	86.48991	81.01407	98.88194	33.38521	64.75618	80.23690	78.57528	37.82955
2018-05-12 21:46:00	8630330696303482477	0.00000	13.72729	9.76963	12.42904	10.97730	6.66961	8.46059	8.38482	35.02248	56.94563	38.66423	67.50306	85.94417	48.95642	62.12540	54.99650	31.44041	56.61742	48.00509	84.70763	81.19932
2018-05-12 21:47:00	8630330696303481925	1.00000	10.70827	8.72773	11.18174	12.86482	12.47260	10.66464	9.23265	50.10125	60.85055	59.64293	44.18585	74.86015	3.28203	2.55565	75.74284	36.90211	36.87729	72.02226	85.83033	80.18679
2018-05-12 21:48:00	8630330696303481453	1.00000	12.73447	8.90656	9.54299	14.28388	6.50413	7.30189	11.24402	37.99221	42.63688	55.58677	51.49250	17.43039	94.27136	36.60517	33.71050	59.77203	89.84642	12.76298	75.50889	64.39247
2018-05-12 21:49:00	8630330696303481545	1.00000	12.37959	9.00623	9.26562	11.80584	11.09766	9.75828	10.33357	69.83710	33.25648	37.61388	60.16184	92.93012	94.66715	60.59457	6.17786	18.33184	18.37449	47.61467	68.54582	91.36732
2018-05-12 21:50:00	863033069630348370	0.00000	9.30388	11.67604	8.77052	13.01006	6.19365	8.57866	12.37335	30.00298	29.65434	40.85784	46.72183	3.02772	41.90223	81.29121	2.00582	51.94969	35.45603	35.06779	74.02800	84.61238
2018-05-12 21:51:00	8630330696303481008	1.00000	11.90241	8.40812	14.41668	11.42220	7.95129	10.14655	14.45639	43.95687	33.43287	33.53831	33.03629	63.91152	74.64567	58.01111	40.98298	97.85398	77.28748	32.84269	92.36017	14.13415
2018-05-12 21:52:00	8630330696303481339	1.00000	13.64153	9.36477	10.78730	13.01398	8.82722	5.80520	9.04640	54.46743	48.80485	33.99303	67.26971	71.15372	3.04287	66.85134	44.36503	17.60156	64.90857	10.73793	26.59213	40.01528
2018-05-12 21:53:00	863033069630348941	1.00000	11.67546	8.58664	7.76064	11.44661	10.91238	9.66670	7.99796	52.92430	53.41819	60.93356	37.75720	22.73016	20.38355	53.24106	65.88887	58.42631	48.54281	56.09922	1.13049	60.08108
2018-05-12 21:54:00	8630330696303481198	0.00000	8.33215	11.45898	8.51133	12.99897	8.13746	14.26292	14.40205	43.18426	65.85548	41.78997	51.45029	35.33618	12.64500	70.60344	80.50976	78.39811	63.40669	62.14470	46.39230	68.31955
2018-05-12 21:55:00	8630330696303481537	1.00000	11.31673	13.56307	14.08428	10.56353	6.36577	11.61441	14.61249	47.08199	50.67115	40.73543	83.72801	10.75038	19.17400	41.80331	93.49593	18.47642	56.08125	38.73808	34.68266	11.30707
2018-05-12 21:56:00	3590433799317662030	1.00000	6.83598	10.41182	10.27072	15.87947	4.66163	13.24830	15.97926	38.98471	28.18804	40.25082	53.10691	26.25072	88.60162	49.85214	57.96366	98.55545	77.94729	58.84365	54.95646	68.37461
2018-05-12 21:57:00	863033069630348982	1.00000	13.23851	9.74146	14.55844	11.88386	8.80765	7.34062	15.03561	47.21576	51.32108	39.01963	39.58086	7.89981	8.57770	42.44509	4.22778	73.21658	91.46836	44.00499	68.76738	3.03381
2018-05-12 21:58:00	359043379931766155	1.00000	15.85609	9.31231	13.01866	13.96395	6.82142	4.92662	11.25752	54.17691	41.34461	28.10609	63.53984	65.46001	32.11478	0.04142	13.15094	76.15594	44.90319	45.46484	27.78405	27.33058
2018-05-12 21:59:00	8630330696303481529	1.00000	12.79843	9.64295	13.72593	14.67885	6.06954	6.00195	12.64609	59.39443	27.95809	24.03857	46.71278	45.06734	50.26048	77.12271	60.31054	23.77330	69.19565	39.84880	50.67472	91.37073
2018-05-12 22:00:00	8630330696303481289	1.00000	13.20332	7.15625	11.51279	12.53372	13.77963	10.73380	9.19015	30.48997	67.81966	48.10625	42.37249	89.61047	87.13900	23.58596	44.13723	88.52825	32.68084	59.74924	39.02397	71.78979
2018-05-12 22:01:00	8630330696303482345	1.00000	9.90086	6.18170	6.09876	14.11159	13.37483	9.92699	7.59780	36.45128	49.69690	55.37301	48.79963	37.43128	25.05360	79.72073	5.01210	28.28536	92.13092	52.35838	22.22084	22.27924
2018-05-12 22:02:00	359043379931766866	1.00000	12.63992	10.73693	9.60475	12.33679	13.66874	4.77261	8.12557	63.47704	41.10642	47.18161	39.79024	44.89218	48.12142	12.45912	22.64074	99.94191	42.47692	84.96252	75.32204	22.95461
2018-05-12 22:03:00	8630330696303481008	0.00000	7.34051	6.14605	10.39893	10.21134	13.27120	13.41649	7.08063	51.29098	55.49026	36.62305	46.18955	80.63148	60.82613	10.14464	50.12106	31.19038	94.37938	18.58005	13.50854	56.54694
2018-05-12 22:04:00	359043379931766114	0.00000	8.30710	9.77334	7.76924	13.95710	5.29588	11.61702	15.09445	45.85118	28.62089	50.46238	47.28496	73.84913	92.48936	47.40909	83.24355	65.36172	90.41985	95.53349	4.17936	43.44102
2018-05-12 22:05:00	3590433799317662477	0.00000	7.88441	12.09095	9.28464	12.59056	9.86542	12.70664	10.72855	30.10211	31.80163	42.16505	41.73400	67.39234	23.78778	60.96147	22.46630	22.91725	63.27041	39.08439	28.59160	92.98433
2018-05-12 22:06:00	3590433799317662477	0.00000	8.18214	9.05349	7.48130	8.64438	10.98395	10.78994	8.41823	49.78223	24.52513	36.13313	53.38016	46.48318	4.31025	80.57576	70.54135	86.84152	94.46346	8.73622	38.57198	0.02911
2018-05-12 22:07:00	8630330696303481602	1.00000	12.20159	10.69383	8.35597	13.51769	12.89953	3.74397	7.95718	45.58485	61.44257	30.88505	51.46007	23.79024	74.87208	34.10311	47.80446	54.33735	1.42875	70.89712	55.40096	98.48204
2018-05-12 22:08:00	359043379931766825	1.00000	10.35215	5.66517	12.73124	15.24497	10.79333	7.52369	9.60861	22.26858	45.14816	40.78452	32.72986	22.72692	52.18099	89.25567	60.22570	0.90288	47.97091	20.02254	17.73434	31.53227
2018-05-12 22:09:00	863033069630348701	1.00000	13.71965	7.46620	11.32304	11.88878	14.81541	8.01735	9.55552	58.92648	45.25291	30.54040	33.94430	75.83611	70.21976	48.79685	13.59853	17.83501	90.70894	16.97901	74.25661	88.62296
2018-05-12 22:10:00	359043379931766403	1.00000	12.07237	8.30955	6.45317	13.26492	11.88884	8.77704	8.56361	39.61085	62.15331	24.05261	62.27854	69.67264	61.47183	33.75686	35.58259	79.15391	61.21426	90.10675	88.69258	62.80654
2018-05-12 22:11:00	359043379931766338	0.00000	2.20993	15.05981	6.60489	10.78953	13.17588	12.95864	10.22713	44.69367	58.74629	43.68983	57.97617	59.78659	5.83995	9.53961	71.29191	32.54759	9.01271	53.65728	9.92388	84.28235
2018-05-12 22:12:00	359043379931766817	0.00000	7.64999	8.45300	7.94491	8.87906	10.85494	10.78106	12.64375	52.61057	47.56837	46.87983	53.53893	83.34201	82.89370	28.62531	5.70351	66.40149	16.42353	76.77437	15.95009	19.80804
2018-05-12 22:13:00	8630330696303481362	0.00000	7.94942	13.39724	6.71853	11.70772	11.17091	11.52093	10.56507	50.04251	58.00990	36.74849	45.79569	55.66399	54.32569	12.39082	44.44234	21.42790	21.35929	54.64301	55.76761	16.65244
2018-05-12 22:14:00	359043379931766080	1.00000	11.51735	10.36736	13.54581	10.00479	8.97079	12.09449	14.64749	32.40915	62.05942	8.96501	42.09896	52.47131	0.83780	74.28673	93.34625	41.88363	91.87622	80.77031	11.66202	29.09416
2018-05-12 22:15:00	359043379931766544	1.00000	12.22945	15.16472	5.54878	8.28733	11.99260	18.20104	11.57301	44.35336	56.09270	43.93929	74.22423	67.14971	56.94266	5.96277	25.84110	77.64622	76.15514	47.88332	67.69593	57.21793
2018-05-12 22:16:00	863033069630348834	0.00000	4.73331	12.08135	8.06276	5.67767	11.62788	12.34846	10.45865	52.53376	51.51771	63.65655	39.73623	21.05053	62.93196	19.00004	94.16265	98.71469	10.06009	48.39355	24.43011	68.54236
2018-05-12 22:17:00	359043379931766262	1.00000	13.70344	10.68929	13.05079	8.99555	6.57445	11.71464	13.18852	44.53074	35.25634	27.95810	56.53579	91.59822	24.58968	50.50034	11.10773	21.05551	96.83765	5.78519	9.23809	35.57777
2018-05-12 22:18:00	3590433799317661800	1.00000	8.56047	6.54798	8.24094	14.76604	14.05789	9.68819	8.51844	33.28509	75.14996	31.41622	48.14282	13.42146	24.84174	65.85399	56.45205	39.20540	69.72877	25.64749	88.74655	97.64371
2018-05-12 22:19:00	8630330696303481735	0.00000	9.80714	11.93832	10.30352	13.17890	8.19972	12.40681	12.87830	38.71751	46.72711	20.86352	59.94904	75.08936	79.74548	15.18759	36.35391	16.34673	32.44307	49.43173	87.80903	1.92084
2018-05-12 22:20:00	863033069630348461	1.00000	11.55341	8.73933	7.28631	14.98162	13.57864	6.45017	9.40767	68.23662	25.48496	39.59387	54.45709	7.38026	71.62757	1.89381	2.87966	59.14264	34.44908	1.24497	9.34309	56.56813
2018-05-12 22:21:00	863033069630348115	0.00000	8.28298	7.01714	10.83188	7.53370	9.34973	10.98295	14.95539	34.47543	42.63445	40.51438	74.06595	30.84327	4.64227	53.16475	16.66252	9.71145	70.68093	28.82504	22.74510	44.75230
2018-05-12 22:22:00	8630330696303481826	1.00000	11.08396	6.72368	13.21380	13.09942	11.43717	8.01756	12.12469	30.11507	70.34246	39.73117	58.88545	80.84515	27.46271	57.82146	91.29414	41.79305	46.32244	36.30956	12.50725	10.78052
2018-05-12 22:23:00	3590433799317661644	1.00000	13.73592	11.48082	7.51566	8.62039	8.52633	12.74635	11.35261	54.58568	36.27225	41.01375	65.20305	84.80376	90.26978	16.61907	7.36029	31.60978	32.24394	47.21851	50.26117	46.47610
2018-05-12 22:24:00	3590433799317661925	1.00000	14.27708	12.10172	12.77699	10.84172	13.34798	10.97596	15.98241	64.28332	56.13525	42.09920	39.98400	85.14063	45.32208	49.68015	70.54123	78.32670	79.13111	73.13001	64.81727	42.70724
2018-05-12 22:25:00	3590433799317662071	0.00000	8.37035	12.13262	7.44384	12.94342	9.26951	9.99972	11.78211	42.14114	52.24649	25.57200	44.29282	84.10953	12.83330	35.90094	30.52052	54.78413	2.69413	87.28806	78.05001	47.20312
2018-05-12 22:26:00	863033069630348131	0.00000	10.37461	14.58157	8.51970	10.65639	8.45624	13.94952	11.22409	22.98437	54.18568	15.11820	92.84693	58.11909	69.95478	55.76580	32.48198	68.04245	96.85701	99.42328	6.01444	52.76934
2018-05-12 22:27:00	3590433799317662097	1.00000	9.84181	5.61920	10.25473	17.41576	10.35133	7.66665	10.39181	40.07646	43.72436	31.20245	65.08348	59.60915	50.30360	42.91099	33.99190	95.44135	6.18115	6.41679	58.12564	88.13234
2018-05-12 22:28:00	863033069630348784	1.00000	11.94083	7.00032	5.93265	13.20129	11.67424	10.54266	7.33371	41.41571	45.32900	33.62917	62.48815	64.13830	84.25084	37.37287	60.23592	42.99231	81.30300	54.61367	80.33278	58.25143
2018-05-12 22:29:00	863033069630348339	0.00000	11.59910	7.20747	7.10273	14.20457	13.46458	6.15842	7.44556	29.48908	63.79955	45.93488	56.16151	29.25758	32.97909	14.61338	21.18900	72.25659	71.15957	74.73474	73.68313	79.51344
2018-05-12 22:30:00	3590433799317661651	1.00000	12.61103	10.93033	13.45119	11.64745	10.45982	11.59180	17.31192	53.10948	51.23228	61.14592	64.37764	39.59232	91.36469	65.97462	18.15038	42.58997	85.91449	67.50317	65.32308	93.79331
2018-05-12 22:31:00	359043379931766155	1.00000	13.83471	7.68041	12.97581	10.95446	14.74409	10.35438	11.89848	43.90601	41.11145	34.42080	50.14931	1.53773	23.91369	7.69746	3.49181	38.74698	10.82444	93.93088	32.60932	34.09265
2018-05-12 22:32:00	863033069630348867	1.00000	14.20019	12.10592	6.62000	10.84452	10.09330	9.27230	9.82008	63.19901	45.56292	47.82279	57.52467	54.62314	58.28444	28.66399	76.93294	74.16883	59.63668	95.23861	77.51033	13.94046
2018-05-12 22:33:00	8630330696303482188	1.00000	8.33780	4.37823	12.57045	13.66632	10.72497	7.67870	8.21951	45.23182	65.33702	55.20250	56.71434	74.51464	27.97328	95.89526	5.88667	5.82283	52.72652	53.25403	19.83879	62.79965
2018-05-12 22:34:00	863033069630348735	1.00000	18.54285	9.34275	15.14091	9.19226	9.09530	9.51293	12.61021	52.89604	49.59280	49.14339	61.20055	59.24788	47.86062	64.94445	54.18587	32.95705	85.79048	71.42042	79.41237	52.71038
2018-05-12 22:35:00	359043379931766866	1.00000	11.03553	6.63861	16.36073	12.28862	9.69774	7.62063	7.88322	36.97218	37.52309	32.08125	51.40975	69.91803	57.66058	15.11144	2.18807	93.08220	55.64575	70.41354	84.24907	21.40708
2018-05-12 22:36:00	3590433799317661941	1.00000	12.08637	10.09215	10.07555	9.41871	11.46208	7.17123	7.13666	62.61233	47.50252	51.78962	71.64976	22.57009	79.89356	72.72791	18.07912	58.70862	0.81953	17.85717	14.84284	50.54073
2018-05-12 22:37:00	8630330696303481370	1.00000	14.17572	9.22245	10.18016	11.53551	8.54275	7.86072	12.23077	66.72061	62.96138	47.94991	50.31737	87.71376	94.60496	47.86123	6.36882	91.06457	20.40089	1.65440	15.78652	39.14748
2018-05-12 22:38:00	3590433799317661511	0.00000	13.81757	5.04500	13.69347	9.87745	3.91368	13.59467	16.85265	30.22840	40.98675	29.15566	26.30973	65.18538	56.79048	53.34442	48.75507	43.80814	14.23612	69.03385	41.48954	77.94970
2018-05-12 22:39:00	8630330696303482246	1.00000	14.66879	8.93341	9.44250	10.11666	8.37531	10.86650	14.19434	50.52787	42.11525	33.89858	79.68059	53.56636	82.71164	18.61430	0.91050	40.93576	27.81568	40.61083	16.78458	75.39942
2018-05-12 22:40:00	3590433799317662311	0.00000	12.58234	7.29080	13.35161	16.01480	6.31377	5.02481	9.40299	50.48346	88.08671	34.81472	47.61315	52.91307	58.19596	19.33486	25.22277	78.81148	53.70559	14.50287	92.10400	58.53404
2018-05-12 22:41:00	8630330696303481537	0.00000	10.30066	10.38699	10.14851	12.32720	9.80728	12.61997	11.21720	61.08217	40.18652	46.09986	50.90166	26.19491	71.86637	36.59803	1.70489	69.68497	75.68101	44.13671	77.55057	90.00123
2018-05-12 22:42:00	8630330696303482006	1.00000	9.09827	5.21924	7.30825	11.90416	14.18414	9.70074	8.40756	35.48024	28.72770	43.04303	43.44438	71.76151	9.21316	1.68505	9.10857	57.52739	19.54737	66.02387	43.76655	4.40420
2018-05-12 22:43:00	3590433799317661883	0.00000	10.04480	13.47172	10.46453	9.83512	8.68998	12.40595	11.44058	50.17435	39.81510	35.87764	60.17138	13.82756	66.95430	41.52186	59.52826	62.36627	79.56791	38.38060	24.16975	24.46757
2018-05-12 22:44:00	359043379931766866	1.00000	9.99057	7.78820	15.62819	11.48256	9.45170	8.31171	16.28234	42.61198	61.37452	37.50525	48.77037	15.96287	24.27036	32.28233	67.82206	11.72190	91.89181	57.12499	10.33661	32.44430
2018-05-12 22:45:00	863033069630348669	1.00000	12.53015	7.91759	15.00568	7.38189	9.01189	12.98037	7.35819	50.10626	58.90693	48.52412	40.69675	25.10729	27.36333	5.96523	50.57730	2.61820	64.85762	39.47718	68.24677	69.32787
2018-05-12 22:46:00	8630330696303481750	1.00000	9.16370	6.01096	11.28453	12.20644	9.86847	6.29338	15.55986	37.24239	35.79257	50.53347	30.21685	78.71399	44.33960	99.64340	43.45009	82.28493	53.62219	40.69717	7.68878	73.10827
2018-05-12 22:47:00	8630330696303481511	1.00000	8.86608	6.93373	6.54565	12.40755	13.39209	8.54593	6.86950	41.82388	43.81199	60.02318	56.18209	62.09329	53.12805	84.49463	50.29788	97.99119	14.72105	64.77103	52.28790	26.41499
2018-05-12 22:48:00	3590433799317661909	0.00000	8.49157	10.17872	10.16452	8.69279	9.35029	14.66879	12.66329	39.24036	47.29319	37.53348	39.45552	23.01299	33.47575	83.66662	32.89223	99.47873	94.96164	25.07420	18.54933	8.09765
2018-05-12 22:49:00	359043379931766148	1.00000	13.16033	9.37849	7.46218	10.43926	11.09306	9.11747	6.62187	12.43263	46.78167	42.19113	54.72746	25.81858	74.77408	1.96916	66.20525	47.36315	82.84452	53.71689	80.34427	59.15597
2018-05-12 22:50:00	3590433799317661388	1.00000	16.58687	10.02292	15.30242	7.67097	6.79492	9.84298	13.21014	68.00854	65.12922	42.85922	46.46257	6.66893	95.85884	15.72506	27.16508	16.40391	94.38290	52.07144	43.91887	59.51718
2018-05-12 22:51:00	3590433799317662162	1.00000	12.86658	10.05762	6.94487	11.45807	10.12690	11.10874	11.83847	43.19369	40.59280	46.06201	31.34741	86.88806	1.79600	9.94593	46.95600	1.94392	52.75549	91.85145	67.73737	50.74350
2018-05-12 22:52:00	359043379931766460	0.00000	9.01989	12.30130	7.24998	13.14919	10.04079	11.81198	12.93338	35.96527	80.67873	29.54703	31.71870	11.94371	71.41961	4.45139	37.42115	79.93435	70.07666	56.53798	75.27009	84.19318
2018-05-12 22:53:00	863033069630348164	0.00000	9.14204	12.73585	7.16078	11.96514	9.42608	9.90809	11.78307	61.93618	28.75755	46.51308	70.57922	74.10500	42.63423	19.35378	79.33347	27.09736	95.60708	96.18907	21.60796	33.91152
2018-05-12 22:54:00	863033069630348933	1.00000	11.27051	7.17735	9.31758	13.64414	12.57898	8.56262	6.93296	60.43866	59.36491	53.75618	35.50237	40.74299	46.20005	67.36400	87.49357	75.98256	88.96821	87.22714	80.35186	39.92641
2018-05-12 22:55:00	3590433799317661578	1.00000	11.08923	6.36563	11.03496	14.38494	10.65659	8.89839	11.63091	55.24052	38.79327	36.65706	46.74432	45.59996	52.45031	25.65163	36.03768	94.58512	9.28790	3.89397	82.12918	68.16383
2018-05-12 22:56:00	8630330696303482162	1.00000	14.07646	9.51266	10.74236	13.96559	7.06098	6.36604	9.63086	49.18232	30.40475	48.74984	67.27142	73.42861	39.85319	15.68738	3.81287	78.82505	22.41539	28.56389	56.84068	80.39502
2018-05-12 22:57:00	8630330696303481008	0.00000	5.63783	10.04749	7.50688	10.85953	9.77310	13.78583	12.31494	65.08055	52.65725	42.14268	52.04591	81.03735	43.56483	84.51825	56.38337	26.46059	92.93991	28.05756	72.69166	64.02880
2018-05-12 22:58:00	8630330696303481073	1.00000	10.20920	8.02068	11.36575	12.58606	10.33231	11.76424	11.82242	42.23752	36.57032	50.89079	55.01278	50.79973	38.74406	28.98993	59.27259	73.91158	74.11819	11.19121	93.77366	15.40488
2018-05-12 22:59:00	3590433799317661594	1.00000	10.40628	9.41920	10.62174	11.34295	10.33809	8.51508	11.12015	33.45015	43.49426	42.69947	22.93561	56.11478	92.67099	31.37200	71.86252	17.16522	40.35985	73.98518	64.34988	4.04760
2018-05-12 23:00:00	3590433799317662014	1.00000	9.12904	5.20201	6.81792	15.52052	14.18939	9.81040	8.72233	28.62644	51.46079	41.08737	54.99196	21.98478	61.25691	2.42947	71.89776	55.14765	52.06871	88.74313	68.72251	95.55852
2018-05-12 23:01:00	3590433799317662220	1.00000	9.96968	9.42542	8.75913	11.95063	14.51328	4.99501	5.31941	52.15409	81.00608	46.16516	59.00344	43.50293	88.33830	26.13382	98.08230	10.96752	88.77651	25.52721	87.07801	17.81677
2018-05-12 23:02:00	8630330696303482048	1.00000	11.13943	8.30842	11.36290	11.04805	9.95128	7.11134	10.43176	57.96838	30.60544	29.56380	35.27593	32.12085	74.84798	54.17389	21.46855	88.32601	3.96952	34.64827	84.57030	88.34677
2018-05-12 23:03:00	863033069630348867	1.00000	13.14948	10.52369	10.33649	12.87356	11.18555	8.49976	9.89655	56.47172	31.82650	55.01836	34.55850	81.65352	1.63945	86.82139	71.02430	40.21746	54.22816	97.18711	18.63956	66.05425
2018-05-12 23:04:00	359043379931766643	0.00000	7.82186	12.34382	8.54593	11.90089	6.70569	11.41813	13.83708	40.70100	36.70365	59.20378	66.31689	82.30969	59.43359	84.63600	32.83892	5.35671	60.35880	14.12604	36.47222	59.42107
2018-05-12 23:05:00	863033069630348503	1.00000	14.62858	7.03803	9.72474	15.46291	11.93994	9.25646	9.04953	54.62763	41.41614	47.13272	14.55954	90.54646	67.91107	57.25033	99.60681	25.23018	21.67824	45.60020	21.94865	31.44087
2018-05-12 23:06:00	863033069630348453	1.00000	11.20203	10.71059	10.77692	11.56698	9.81701	8.66925	13.06374	44.35256	24.59462	47.41221	26.14384	43.13774	82.86771	13.38675	15.49639	7.39026	50.96586	57.54486	40.86479	56.23338
2018-05-12 23:07:00	8630330696303481727	1.00000	13.67272	10.11652	9.31796	13.78316	13.31297	4.88287	7.98743	32.11767	33.54939	57.90382	61.94551	86.11118	29.93810	86.97312	38.17287	85.60889	62.80054	46.86204	82.72963	63.37743
2018-05-12 23:08:00	863033069630348602	0.00000	10.07855	8.16337	11.76186	13.15326	6.16950	15.63632	14.92283	53.24216	40.80745	41.13852	60.49367	45.23835	6.96095	96.83164	97.74886	48.06136	54.96460	74.81468	24.04862	74.13681
2018-05-12 23:09:00	8630330696303482154	1.00000	9.37363	8.55143	7.31061	12.37461	10.77028	12.10098	7.84844	41.20782	45.04228	25.11033	44.62304	28.43651	72.39157	89.83104	91.11823	11.30082	34.27992	50.93276	50.04625	24.60563
