latitude	longitude	store_name	code	location	imei
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	863033069630348537
42.22718	14.39024	Lanciano	IT	Europe/Rome	359043379931766841
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303481883
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	8630330696303481651
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766601
43.71032	-1.05366	Dax	FR	Europe/Paris	3590433799317661677
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766288
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303481487
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	863033069630348602
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317661560
18.00747	-76.78319	New Kingston	JM	America/Jamaica	3590433799317661305
37.95143	-91.77127	Rolla	US	America/Chicago	359043379931766312
21.28306	-89.66123	Progreso	MX	America/Merida	359043379931766718
44.27804	-88.27205	Kaukauna	US	America/Chicago	359043379931766742
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	8630330696303481263
46.32313	-0.45877	Niort	FR	Europe/Paris	359043379931766478
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303482477
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317661123
48.35693	10.98461	Friedberg	DE	Europe/Berlin	863033069630348008
41.0051	-73.78458	Scarsdale	US	America/New_York	863033069630348065
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481735
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317662410
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	863033069630348263
12.12278	-61.62498	Grenville	GD	America/Grenada	863033069630348792
42.35843	-71.05977	Boston	US	America/New_York	3590433799317661289
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	863033069630348180
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	8630330696303481842
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317661453
43.54072	-116.56346	Nampa	US	America/Boise	8630330696303481248
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	8630330696303482378
5.90702	116.10146	Donggongon	MY	Asia/Kuching	3590433799317661339
40.64621	-73.97069	Kensington	US	America/New_York	8630330696303482006
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	8630330696303481230
41.27621	-72.86843	East Haven	US	America/New_York	359043379931766932
43.50891	16.43915	Split	HR	Europe/Zagreb	359043379931766098
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	3590433799317661982
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317662253
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	8630330696303481735
52.41667	0.75	Thetford	GB	Europe/London	3590433799317661719
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317661636
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317662287
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303481891
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	359043379931766882
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	863033069630348909
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	863033069630348800
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661313
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	8630330696303481180
41.48199	-81.79819	Lakewood	US	America/New_York	863033069630348487
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303481792
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661156
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303482329
33.35283	-111.78903	Gilbert	US	America/Phoenix	8630330696303481800
40.92298	14.30935	Afragola	IT	Europe/Rome	863033069630348982
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	8630330696303482279
54.90083	38.07083	Stupino	RU	Europe/Moscow	863033069630348685
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	8630330696303481131
49.738430	13.373637	Plzeň	CZ	Europe/Prague	8630330696303482394
54.58048	16.86194	Ustka	PL	Europe/Warsaw	863033069630348222
-33.38056	-56.52361	Durazno	UY	America/Montevideo	863033069630348701
53.19146	-2.52398	Winsford	GB	Europe/London	359043379931766700
4.73245	-74.26419	Madrid	CO	America/Bogota	3590433799317662311
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348933
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	359043379931766395
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	359043379931766551
45.4473	-73.75335	Dorval	CA	America/Toronto	3590433799317662188
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	3590433799317662303
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	359043379931766478
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	3590433799317662360
3.8801	-77.03116	Buenaventura	CO	America/Bogota	3590433799317662006
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	359043379931766411
35.06544	1.04945	Frenda	DZ	Africa/Algiers	359043379931766544
32.35126	-95.30106	Tyler	US	America/Chicago	863033069630348966
54.52156	9.5586	Schleswig	DE	Europe/Berlin	3590433799317661453
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	8630330696303482253
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303482246
36.65	138.31667	Suzaka	JP	Asia/Tokyo	8630330696303481065
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	8630330696303481388
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348024
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348800
41.8542	-87.66561	Lower West Side	US	America/Chicago	3590433799317661842
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	863033069630348743
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	3590433799317661859
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	8630330696303481495
50.82882	-0.32247	Lancing	GB	Europe/London	8630330696303481651
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	8630330696303481818
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303481214
41.57439	24.71204	Smolyan	BG	Europe/Sofia	8630330696303481453
42.30865	-83.48216	Canton	US	America/Detroit	359043379931766700
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	3590433799317661958
53.59337	9.47629	Stade	DE	Europe/Berlin	3590433799317662204
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	863033069630348545
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	8630330696303481479
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	863033069630348768
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	3590433799317662170
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	863033069630348321
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	359043379931766924
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	863033069630348214
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317661545
43.71032	-1.05366	Dax	FR	Europe/Paris	863033069630348115
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766825
34.25628	-78.04471	Leland	US	America/New_York	8630330696303482162
51.35084	-1.99421	Devizes	GB	Europe/London	3590433799317662063
36.61033	-88.31476	Murray	US	America/Chicago	863033069630348024
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303482311
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	359043379931766403
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	8630330696303482162
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	8630330696303482006
48.35693	10.98461	Friedberg	DE	Europe/Berlin	3590433799317661305
53.69786	-2.68758	Leyland	GB	Europe/London	3590433799317661529
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	3590433799317661826
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348016
40.65538	-74.38987	Scotch Plains	US	America/New_York	863033069630348883
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	3590433799317661404
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	3590433799317662493
40.67705	-73.89125	Cypress Hills	US	America/New_York	3590433799317661933
40.64621	-73.97069	Kensington	US	America/New_York	8630330696303482386
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	359043379931766775
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	863033069630348776
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	359043379931766023
50.71229	4.52529	Rixensart	BE	Europe/Brussels	8630330696303481321
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303482022
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317662014
16.06213	76.0586	Hungund	IN	Asia/Kolkata	8630330696303481180
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	3590433799317661941
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348388
49.68369	8.61839	Bensheim	DE	Europe/Berlin	3590433799317662261
50.76306	-1.29772	Cowes	GB	Europe/London	359043379931766924
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317662006
-10.91722	-37.65	Lagarto	BR	America/Maceio	863033069630348578
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348685
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766064
34.06635	-84.67837	Acworth	US	America/New_York	359043379931766726
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	8630330696303482345
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	3590433799317661602
24.96334	10.18003	Ghat	LY	Africa/Tripoli	8630330696303481776
26.44931	91.61356	Rangia	IN	Asia/Kolkata	359043379931766023
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	863033069630348867
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303481271
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303482212
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317661842
14.66	120.56528	Pilar	PH	Asia/Manila	863033069630348032
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	863033069630348396
45.0408	-93.263	Columbia Heights	US	America/Chicago	863033069630348297
-8.66667	-35.71667	Catende	BR	America/Recife	8630330696303481156
50.79205	-1.08593	Southsea	GB	Europe/London	8630330696303482279
38.54491	-121.74052	Davis	US	America/Los_Angeles	3590433799317662311
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	863033069630348958
40.64621	-73.97069	Kensington	US	America/New_York	8630330696303481636
43.11667	1.6	Pamiers	FR	Europe/Paris	8630330696303481347
42.7392	-84.62081	Waverly	US	America/Detroit	863033069630348909
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	863033069630348271
22.98212	-80.58556	Corralillo	CU	America/Havana	3590433799317662493
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317661529
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	3590433799317661818
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317662006
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303482253
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317661487
24.96334	10.18003	Ghat	LY	Africa/Tripoli	8630330696303481867
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303481180
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317661750
45.9836	12.70038	Cordenons	IT	Europe/Rome	863033069630348107
46.32313	-0.45877	Niort	FR	Europe/Paris	863033069630348305
26.44931	91.61356	Rangia	IN	Asia/Kolkata	359043379931766916
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	8630330696303481107
8.48714	-13.2356	Freetown	SL	Africa/Freetown	8630330696303481651
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	863033069630348719
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317662451
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	8630330696303481198
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303482436
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317661263
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481388
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	8630330696303481792
34.25628	-78.04471	Leland	US	America/New_York	8630330696303481784
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	359043379931766304
16.68911	98.50893	Myawadi	MM	Asia/Yangon	863033069630348255
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	8630330696303482170
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	8630330696303481917
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	359043379931766965
40.92298	14.30935	Afragola	IT	Europe/Rome	8630330696303481743
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	8630330696303481800
43.61058	1.33467	Colomiers	FR	Europe/Paris	3590433799317661867
33.7207	-116.21677	Indio	US	America/Los_Angeles	3590433799317661248
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	8630330696303482378
14.14989	121.3152	Calauan	PH	Asia/Manila	8630330696303481040
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	359043379931766932
-11.48472	-37.93278	Rio Real	BR	America/Bahia	8630330696303481784
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303481222
42.8334	-80.38297	Norfolk County	CA	America/Toronto	3590433799317661172
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317662196
38.07789	13.44275	Villabate	IT	Europe/Rome	359043379931766676
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	3590433799317661800
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	8630330696303482139
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	8630330696303482428
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303482469
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317662055
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	3590433799317661578
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303481925
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	3590433799317661131
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	3590433799317662436
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	863033069630348172
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	359043379931766247
-13.7804	34.4587	Salima	MW	Africa/Blantyre	359043379931766189
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	863033069630348719
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	359043379931766742
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	8630330696303482329
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	8630330696303482048
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	863033069630348222
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303481289
50.50301	13.63617	Most	CZ	Europe/Prague	3590433799317661503
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	359043379931766783
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	3590433799317661677
41.09246	45.36561	Qazax	AZ	Asia/Baku	359043379931766833
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	359043379931766650
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	863033069630348099
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	3590433799317662220
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	863033069630348420
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661982
33.54428	-84.23381	Stockbridge	US	America/New_York	8630330696303481057
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	8630330696303482204
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	863033069630348891
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	863033069630348412
38.47917	-1.325	Jumilla	ES	Europe/Madrid	8630330696303481271
42.7392	-84.62081	Waverly	US	America/Detroit	3590433799317662261
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661503
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	8630330696303482261
41.55838	-81.56929	Collinwood	US	America/New_York	8630330696303481016
6.33444	124.95278	Tupi	PH	Asia/Manila	863033069630348768
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	8630330696303482352
41.16704	-73.20483	Bridgeport	US	America/New_York	8630330696303481875
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303482279
37.65181	120.33063	Longgang	CN	Asia/Shanghai	863033069630348453
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303482303
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	3590433799317661743
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	3590433799317661966
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	863033069630348271
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	3590433799317661404
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	3590433799317661057
38.70734	-77.02303	Fort Washington	US	America/New_York	863033069630348305
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661925
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	8630330696303481750
43.32393	5.4584	Les Olives	FR	Europe/Paris	863033069630348230
2.41669	30.98551	Paidha	UG	Africa/Kampala	359043379931766213
49.820923	18.262524	Ostrava	CZ	Europe/Prague	8630330696303481115
29.53885	-95.44744	Fresno	US	America/Chicago	3590433799317661073
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	359043379931766742
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	8630330696303481479
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	8630330696303481628
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481206
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317662493
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	863033069630348925
39.32288	-76.72803	Woodlawn	US	America/New_York	8630330696303481578
14.66	120.56528	Pilar	PH	Asia/Manila	8630330696303481677
45.75279	130.57211	Boli	CN	Asia/Shanghai	3590433799317661065
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303482444
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	863033069630348685
18.51957	73.85535	Pune	IN	Asia/Kolkata	863033069630348172
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	359043379931766767
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	8630330696303481644
7.6	4.18333	Olupona	NG	Africa/Lagos	863033069630348073
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303482394
7.6	4.18333	Olupona	NG	Africa/Lagos	863033069630348792
41.57439	24.71204	Smolyan	BG	Europe/Sofia	3590433799317662402
45.0408	-93.263	Columbia Heights	US	America/Chicago	3590433799317662139
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	8630330696303481321
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317661586
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	3590433799317661891
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	863033069630348800
45.44694	8.62118	Novara	IT	Europe/Rome	8630330696303481669
53.38333	-0.76667	Gainsborough	GB	Europe/London	8630330696303482105
50.8	3.16667	Wevelgem	BE	Europe/Brussels	863033069630348586
43.32686	-2.98884	Leioa	ES	Europe/Madrid	863033069630348990
41.48199	-81.79819	Lakewood	US	America/New_York	3590433799317661958
6.46838	-73.26022	Socorro	CO	America/Bogota	8630330696303481206
53.46506	-1.47217	Chapletown	GB	Europe/London	359043379931766999
48.06919	11.37703	Gauting	DE	Europe/Berlin	3590433799317661909
43.67681	4.63031	Arles	FR	Europe/Paris	863033069630348206
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766767
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303481800
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481198
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317661131
43.16547	-77.70066	Gates-North Gates	US	America/New_York	3590433799317662014
48.35149	8.96317	Hechingen	DE	Europe/Berlin	8630330696303482246
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	8630330696303481172
51.168	7.973	Finnentrop	DE	Europe/Berlin	8630330696303481479
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303482428
33.93113	-117.54866	Norco	US	America/Los_Angeles	8630330696303481719
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317662162
41.8542	-87.66561	Lower West Side	US	America/Chicago	863033069630348313
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303481503
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	359043379931766973
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	8630330696303481842
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	359043379931766841
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	8630330696303481297
25.95533	68.88871	Jhol	PK	Asia/Karachi	359043379931766304
43.11667	1.6	Pamiers	FR	Europe/Paris	8630330696303481339
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	8630330696303481826
46.7055	38.2739	Yeysk	RU	Europe/Moscow	3590433799317661214
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303481669
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303482121
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	8630330696303481776
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766015
10.22677	-67.33122	La Victoria	VE	America/Caracas	3590433799317661461
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	863033069630348198
53.43333	-7.95	Athlone	IE	Europe/Dublin	8630330696303481271
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	863033069630348370
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303482378
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348966
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	359043379931766742
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317662469
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	863033069630348552
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317661040
46.09273	-88.64235	Iron River	US	America/Menominee	863033069630348115
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	359043379931766270
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317661982
52.48173	-2.12139	Brierley Hill	GB	Europe/London	863033069630348545
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	863033069630348024
41.14676	-73.49484	New Canaan	US	America/New_York	8630330696303482444
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	359043379931766098
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	863033069630348586
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303481743
43.54072	-116.56346	Nampa	US	America/Boise	8630330696303481651
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	8630330696303482055
38.58894	-89.99038	Fairview Heights	US	America/Chicago	3590433799317661313
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	3590433799317661149
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661719
34.4833	136.84186	Toba	JP	Asia/Tokyo	359043379931766791
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	3590433799317662097
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317662410
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481990
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481800
33.92866	-6.90656	Temara	MA	Africa/Casablanca	8630330696303482279
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	359043379931766478
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	8630330696303481065
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661487
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	863033069630348040
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	863033069630348438
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303482105
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	8630330696303482154
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	863033069630348354
30.17746	-81.38758	Palm Valley	US	America/New_York	8630330696303481115
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	8630330696303482378
41.15376	-87.88754	Bourbonnais	US	America/Chicago	863033069630348347
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303482394
37.95143	-91.77127	Rolla	US	America/Chicago	8630330696303482154
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	8630330696303482469
46.65581	32.6178	Kherson	UA	Europe/Kyiv	863033069630348081
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	863033069630348388
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481669
34.31	-2.16	Jerada	MA	Africa/Casablanca	3590433799317661982
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317661990
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	8630330696303481305
41.72063	12.6723	Ariccia	IT	Europe/Rome	863033069630348545
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	863033069630348776
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	359043379931766072
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	863033069630348214
8.48714	-13.2356	Freetown	SL	Africa/Freetown	8630330696303482097
-8.28333	-35.03333	Cabo	BR	America/Recife	863033069630348248
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317662329
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348503
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661974
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662352
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303481818
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317662097
43.83125	5.03586	Cavaillon	FR	Europe/Paris	863033069630348834
43.32393	5.4584	Les Olives	FR	Europe/Paris	8630330696303481412
30.5427	-97.54667	Hutto	US	America/Chicago	8630330696303481602
47.98372	10.18527	Memmingen	DE	Europe/Berlin	3590433799317662345
38.13708	41.00817	Silvan	TR	Europe/Istanbul	3590433799317661875
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317662261
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	863033069630348487
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	3590433799317661354
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317661701
52.09	5.23333	Zeist	NL	Europe/Amsterdam	863033069630348768
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	863033069630348685
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	3590433799317662022
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	3590433799317661008
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317661164
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481545
53.81667	-3.05	Blackpool	GB	Europe/London	8630330696303481511
33.54428	-84.23381	Stockbridge	US	America/New_York	863033069630348149
39.22493	42.85693	Patnos	TR	Europe/Istanbul	3590433799317661586
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	8630330696303481271
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	359043379931766247
