ID,Malware,DateTime,Chrome,Youtube,Dogalize,Katana,Raider,Gm,Vending,Update_assist,UCMobile_x86,UCMobile_intl
8630330696303481495,0,2018-05-14 02:18:00,11.24538,8.71449,12.03431,11.00236,54.494,9.58535,56.28428,0.00011,10.76438,80.97203
863033069630348453,1,2018-05-14 02:19:00,16.33642,10.71302,5.27414,7.96439,76.15673,8.83656,46.85422,0.76313,48.01528,68.30789
359043379931766247,1,2018-05-14 02:20:00,14.25155,11.5485,10.00094,12.9816,26.61017,8.78184,61.92898,0.00042,47.42906,63.55545
863033069630348214,1,2018-05-14 02:21:00,10.47663,12.85162,10.78888,8.35396,57.0955,13.80465,38.04497,0.79252,34.6856,22.39996
359043379931766551,1,2018-05-14 02:22:00,17.825845,9.17762,5.63368,10.05782,17.20466,6.1174,52.57937,0.0009,51.1932,96.36193
359043379931766114,1,2018-05-14 02:23:00,9.47615,12.70312,8.66373,10.53619,6.6621,8.06598,68.70545,0.08836,18.48789,53.25198
8630330696303481891,0,2018-05-14 02:24:00,13.20189,13.18837,10.64108,10.97531,88.60671,12.4487,56.55372,3e-05,66.20093,60.11286
8630330696303482014,1,2018-05-14 02:25:00,12.15182,11.00385,9.0753,13.13249,96.18532,9.08846,64.20178,0.01323,12.3188,77.58357
863033069630348313,1,2018-05-14 02:26:00,11.16416,8.0527,8.08722,8.98545,67.18315,13.60726,58.52015,0.00176,61.45133,66.18119
863033069630348644,1,2018-05-14 02:27:00,9.04305,10.24568,8.32652,8.2385,50.36304,10.68832,49.19404,0.14721,58.20979,34.14731
8630330696303481727,0,2018-05-14 02:28:00,9.21154,8.26523,13.20159,10.4464,45.43963,6.98262,47.18485,8e-05,49.93293,23.98943
359043379931766049,0,2018-05-14 02:29:00,11.15904,9.58595,13.45838,11.21373,95.5893,12.44607,44.3804,6e-05,79.87131,65.80072
863033069630348701,1,2018-05-14 02:30:00,12.67952,13.0169,8.05877,13.34861,56.93881,5.57278,46.07576,0.0003,21.20717,36.80768
863033069630348305,0,2018-05-14 02:31:00,13.00235,13.13176,13.08499,10.48331,92.61405,13.92338,59.97115,5e-05,59.74836,38.91123
863033069630348198,1,2018-05-14 02:32:00,9.3888,8.75948,11.41154,11.00689,84.93275,10.15925,54.56386,0.00617,80.39975,0.56475
8630330696303481263,1,2018-05-14 02:33:00,7.38515,12.57609,8.45353,11.00485,88.28537,13.39528,74.48347,0.51632,61.43531,15.28634
3590433799317661875,0,2018-05-14 02:34:00,11.67129,11.58261,11.28587,14.32796,28.3532,13.69371,58.34173,3e-05,39.8165,84.99892
863033069630348677,1,2018-05-14 02:35:00,13.77267,11.09569,10.2796,7.96184,92.09531,7.26856,63.13203,0.00049,93.92185,16.97198
8630330696303481677,0,2018-05-14 02:36:00,13.05207,8.47474,11.79127,11.12109,62.18481,10.90871,68.72843,6e-05,22.32445,28.93542
8630330696303481362,1,2018-05-14 02:37:00,11.2098,7.72016,7.9436,10.03289,21.82782,15.13691,54.16544,0.00189,94.43795,56.77043
863033069630348719,1,2018-05-14 02:38:00,10.02,12.12299,7.03158,12.68856,68.33823,10.62354,56.09216,0.08146,4.21532,30.55166
3590433799317661677,1,2018-05-14 02:39:00,12.79091,7.67398,7.39958,6.33426,77.19034,13.42216,68.28948,0.00022,38.84675,58.07736
359043379931766189,1,2018-05-14 02:40:00,12.2562,12.01333,6.70466,11.28216,78.15362,9.6774,63.62536,0.00676,65.65947,50.07719
863033069630348735,1,2018-05-14 02:41:00,11.73176,9.18083,5.63126,14.02927,7.17606,5.06761,55.46298,0.00259,6.48802,94.60761
863033069630348263,1,2018-05-14 02:42:00,10.23042,7.08062,8.64466,9.9832,22.23603,11.42974,61.69945,0.00042,55.67462,76.42378
8630330696303481156,1,2018-05-14 02:43:00,11.97492,10.91829,7.67042,13.23909,84.21354,6.74372,50.39263,0.02452,4.05654,6.44325
3590433799317661248,1,2018-05-14 02:44:00,12.84842,12.06312,10.89396,13.93323,86.80041,10.32126,64.70665,0.0012,98.69616,91.46171
3590433799317662139,1,2018-05-14 02:45:00,9.36836,8.28449,11.03111,10.96334,36.32007,13.88803,48.90057,0.00036,30.15547,28.50821
359043379931766635,0,2018-05-14 02:46:00,8.75964,10.74239,11.02681,9.55854,33.80377,18.29255,40.72319,0.00016,98.70188,36.79626
3590433799317662287,0,2018-05-14 02:47:00,11.58002,7.77235,11.90863,11.28651,86.96552,8.71165,58.4591,0.0001,17.53641,76.17795
8630330696303482360,1,2018-05-14 02:48:00,12.56125,12.27686,8.92799,12.48576,42.98244,6.26786,67.02461,0.00043,23.96271,14.30068
3590433799317662485,0,2018-05-14 02:49:00,13.38596,14.78213,11.8015,9.83049,92.60929,11.87269,32.40764,0.17817,90.53787,77.38116
3590433799317662378,1,2018-05-14 02:50:00,11.47327,12.30924,7.44999,14.97933,8.87651,8.15801,49.57075,0.00054,22.76627,98.0035
863033069630348362,1,2018-05-14 02:51:00,14.94899,10.68179,7.52972,15.13925,27.2805,9.89484,63.85081,0.00042,79.30512,34.36667
3590433799317661958,1,2018-05-14 02:52:00,10.63733,9.63164,9.09808,8.88875,73.21153,11.54252,52.34561,0.00472,83.82338,62.85053
359043379931766825,0,2018-05-14 02:53:00,8.99509,7.68215,13.5181,11.21605,24.6669,8.69644,36.58868,7e-05,31.8064,87.15207
8630330696303482188,1,2018-05-14 02:54:00,11.4629,7.34532,6.8245,8.12958,16.54742,10.4697,43.31532,0.00183,29.10195,67.36273
359043379931766973,0,2018-05-14 02:55:00,10.46982,8.19392,12.15843,12.68026,64.39197,11.42342,59.40452,0.00036,97.29531,56.65699
8630330696303482444,1,2018-05-14 02:56:00,10.61177,9.76375,10.79187,12.12344,14.72731,13.37694,46.0284,0.00036,0.61656,5.90974
359043379931766924,1,2018-05-14 02:57:00,12.37484,12.76533,9.80218,10.48998,91.02417,8.44147,65.10345,0.16324,22.09812,98.82131
8630330696303481529,1,2018-05-14 02:58:00,13.39346,6.90773,7.07475,8.71482,11.31301,11.74808,40.11497,0.06776,86.10528,87.66937
3590433799317661537,0,2018-05-14 02:59:00,14.76038,7.79273,10.3881,14.44876,14.45933,12.97921,66.33299,9e-05,61.78626,20.63905
3590433799317661339,0,2018-05-14 03:00:00,12.13235,11.62657,14.23655,10.15511,89.93666,12.65182,59.67896,6e-05,62.71475,51.81922
359043379931766031,0,2018-05-14 03:01:00,11.553,13.4847,11.53273,12.88534,14.26104,12.5269,71.80047,0.00104,23.99705,89.56029
3590433799317661412,1,2018-05-14 03:02:00,9.52529,11.7573,7.20747,12.68907,83.9999,9.70871,63.16631,0.00403,1.26673,91.71402
359043379931766791,0,2018-05-14 03:03:00,8.26196,11.50799,11.23368,9.20242,5.2463,8.75133,56.17777,0.00011,30.20908,88.72856
359043379931766759,1,2018-05-14 03:04:00,11.08797,15.73609,7.03782,14.38444,4.75332,11.86267,57.67322,0.06603,90.45983,17.02528
863033069630348388,0,2018-05-14 03:05:00,11.12138,14.43853,10.8078,13.75999,95.69535,9.46948,77.57083,0.01431,58.96198,27.25835
359043379931766601,0,2018-05-14 03:06:00,13.28702,10.50337,12.59498,13.20898,16.01431,12.74792,47.73317,9e-05,79.16201,69.06221
863033069630348768,0,2018-05-14 03:07:00,13.32605,11.80865,10.39864,10.76212,59.34365,7.76278,35.32609,0.00015,71.77247,22.99262
359043379931766734,1,2018-05-14 03:08:00,8.95629,10.62072,6.98671,10.85364,70.83777,8.51534,57.87439,0.00565,9.0036,61.62997
3590433799317662154,1,2018-05-14 03:09:00,11.90237,6.46499,8.87834,9.78957,68.64691,15.1785,74.63584,0.00147,83.78086,47.77753
3590433799317661081,1,2018-05-14 03:10:00,12.49328,14.78767,10.70055,14.8921,51.08535,5.4631,60.11921,0.00021,69.2851,88.23599
863033069630348313,0,2018-05-14 03:11:00,14.79405,9.60638,10.29517,12.94929,78.30342,7.64151,53.37483,0.00014,11.7588,38.61983
863033069630348776,0,2018-05-14 03:12:00,7.78509,13.27727,5.49071,14.57785,38.45711,9.64098,54.25442,1.10908,51.95881,68.37158
8630330696303481768,0,2018-05-14 03:13:00,10.33183,9.65627,9.49428,6.85261,93.71109,16.2593,47.05682,0.00038,63.26349,18.564
3590433799317662204,0,2018-05-14 03:14:00,10.05095,12.33759,9.75001,13.48699,11.94376,14.07508,46.20886,0.00013,65.39351,28.04786
3590433799317661768,1,2018-05-14 03:15:00,15.11167,9.56135,8.61487,4.36594,98.56387,11.1315,60.56613,0.00276,99.16343,42.56252
359043379931766411,0,2018-05-14 03:16:00,11.07828,13.59087,13.54322,12.17611,72.98523,10.94159,57.27713,0.00061,96.32567,52.82048
3590433799317661214,1,2018-05-14 03:17:00,12.99167,12.91019,8.89261,12.85316,10.7254,10.24051,66.15852,0.00054,24.62517,50.39426
8630330696303482014,1,2018-05-14 03:18:00,15.63187,13.10807,9.93759,14.11603,71.17769,5.98546,64.89766,0.00889,15.89495,37.07082
8630330696303481800,1,2018-05-14 03:19:00,13.53544,14.90743,10.58833,13.23426,88.69226,4.76162,40.70053,0.00192,45.53473,92.73428
3590433799317661180,0,2018-05-14 03:20:00,11.2521,9.07783,6.95935,6.89426,32.48119,14.86271,61.11295,0.01869,95.77012,21.40699
8630330696303481164,1,2018-05-14 03:21:00,13.78124,7.75616,7.83931,9.65406,57.01112,11.90241,63.20094,0.00036,77.71548,65.13955
8630330696303481982,1,2018-05-14 03:22:00,7.22705,14.01125,8.12581,9.59194,24.5509,9.96289,49.54102,0.12491,2.86819,72.77377
359043379931766049,1,2018-05-14 03:23:00,12.50358,8.47951,8.20196,7.04395,35.85278,11.40531,77.28436,0.03631,45.63427,23.01192
863033069630348412,1,2018-05-14 03:24:00,10.36376,9.00735,5.2254,14.10267,83.05679,10.90711,68.69699,0.0016,54.14434,72.71505
3590433799317661438,0,2018-05-14 03:25:00,10.33889,8.36317,12.79464,11.32536,89.66495,10.1207,48.00379,9e-05,41.02679,21.62392
359043379931766866,1,2018-05-14 03:26:00,13.55325,9.48679,8.40435,7.39341,53.77216,12.98796,58.48688,0.0017,96.64088,46.98435
8630330696303481685,0,2018-05-14 03:27:00,13.29916,12.98312,15.64388,11.389,10.82666,10.14559,55.47784,0.00338,89.5309,51.55674
3590433799317661743,0,2018-05-14 03:28:00,11.8632,10.34756,12.18265,10.56036,59.57049,10.80548,71.61685,0.00728,97.74741,56.62519
863033069630348503,1,2018-05-14 03:29:00,15.30368,9.99482,9.12884,11.20446,27.58709,10.70383,63.58879,0.00211,91.0997,55.5063
863033069630348297,1,2018-05-14 03:30:00,13.3898,11.75962,8.39149,13.43711,37.72208,6.71602,65.82331,0.00024,46.51611,30.51101
359043379931766965,1,2018-05-14 03:31:00,14.98678,12.45869,8.82533,11.41527,83.10171,12.40142,24.02067499999999,4e-05,5.41067,35.41007
3590433799317661347,0,2018-05-14 03:32:00,9.82271,7.60746,11.15192,12.9183,49.67969,12.82705,66.6094,0.00074,0.14839,87.31768
8630330696303481479,0,2018-05-14 03:33:00,11.45545,8.16497,11.36178,10.42224,33.36723,5.88507,61.40203,6e-05,45.93189,88.46915
3590433799317662063,0,2018-05-14 03:34:00,12.14178,8.79313,13.57988,14.17487,65.54412,8.86279,50.94454,0.00063,25.0457,64.90314
8630330696303481495,0,2018-05-14 03:35:00,8.0874,7.33582,14.70044,11.7848,13.72918,11.11229,54.95928,0.00018,44.7848,21.19568
3590433799317662261,0,2018-05-14 03:36:00,13.47459,13.66482,10.99887,11.91895,6.25143,13.68296,66.62722,0.00012,70.88657,73.70054
3590433799317661123,1,2018-05-14 03:37:00,11.46348,15.00445,6.92402,15.0492,15.13932,4.31808,47.36786,0.00135,39.69909,86.32765
3590433799317662238,1,2018-05-14 03:38:00,12.41114,12.87945,11.57504,11.34174,23.20511,11.03418,49.16456,0.00261,50.93552,43.15775
3590433799317661016,1,2018-05-14 03:39:00,13.22149,11.3587,9.19529,10.80141,47.92318,8.93842,64.31663,0.01664,76.11502,61.0677
359043379931766932,1,2018-05-14 03:40:00,12.31912,13.842,6.84527,11.80891,47.45797,7.95263,48.01748,0.09211,77.33496,16.99035
8630330696303482428,1,2018-05-14 03:41:00,13.01259,12.14505,8.79709,14.82808,39.1779,9.95962,52.94014,0.00201,1.62576,20.74303
863033069630348131,0,2018-05-14 03:42:00,12.3565,8.89502,13.27694,13.52602,87.16988,8.62112,62.5167,0.00089,6.17055,9.99002
3590433799317661990,1,2018-05-14 03:43:00,12.2661,14.17364,8.25435,12.55321,39.18563,7.44572,63.1584,0.00548,78.19913,81.29984
8630330696303482303,0,2018-05-14 03:44:00,9.95712,12.65181,13.03559,12.27081,98.77822,9.96342,33.82933,0.00054,23.64945,28.90284
3590433799317661099,1,2018-05-14 03:45:00,11.93629,13.48234,9.76703,12.15778,53.21561,10.54283,76.11381,0.00451,2.61192,67.01681
8630330696303481107,1,2018-05-14 03:46:00,12.57272,15.95831,10.66119,12.23749,81.48196,7.41028,33.65248,0.04923,52.90383,17.08706
863033069630348248,1,2018-05-14 03:47:00,13.56401,11.07232,11.32536,7.84666,24.1751,15.51904,51.5729,8e-05,1.54869,57.4515
3590433799317661339,1,2018-05-14 03:48:00,12.07564,10.68279,10.78442,10.49644,17.23318,10.88119,55.32605,0.03876,35.53409,83.20106
8630330696303481396,1,2018-05-14 03:49:00,10.97375,11.12605,7.10015,15.23913,51.48341,8.11176,76.63015,0.00152,96.31122,90.5017
8630330696303482451,1,2018-05-14 03:50:00,13.16959,10.01254,10.77176,9.38395,92.73884,15.49292,64.15212,0.00093,57.92225,88.95673
8630330696303481065,1,2018-05-14 03:51:00,12.30879,15.07142,9.95237,12.58624,43.63088,11.68832,46.84687,0.00634,35.99396,21.10296
8630330696303482279,1,2018-05-14 03:52:00,16.06289,10.89009,6.16128,15.99969,58.40694,2.8601100000000006,43.132,0.0001,92.94666,55.63084
3590433799317661024,1,2018-05-14 03:53:00,11.33848,14.47775,8.67352,11.16489,28.54167,10.14472,52.15393,0.01768,88.6316,75.48544
8630330696303481644,1,2018-05-14 03:54:00,10.31913,10.41386,5.00644,14.70759,10.1497,6.92896,49.09078,0.00811,68.2757,42.25335
3590433799317661511,1,2018-05-14 03:55:00,12.39398,6.48795,5.60958,8.54921,43.641,14.57714,63.76788,0.04421,43.94426,0.92046
8630330696303481719,1,2018-05-14 03:56:00,13.46509,9.19115,5.87191,8.96337,68.63058,12.22625,73.30211,0.00252,4.12778,79.18195
8630330696303482063,1,2018-05-14 03:57:00,11.71752,10.14631,9.93818,8.38138,32.50897,12.068,69.9832,0.0114,29.30431,1.9673
3590433799317661115,1,2018-05-14 03:58:00,12.42554,13.00654,15.90799,10.37928,82.37256,14.25389,65.52083,2e-05,78.70816,65.1654
359043379931766791,1,2018-05-14 03:59:00,13.17432,6.94128,6.48849,9.62475,0.94712,10.90287,50.34382,0.00287,61.33196,79.34772
3590433799317661487,0,2018-05-14 04:00:00,14.30355,8.16223,13.92667,13.4887,80.66224,7.72224,69.40079,0.00023,27.98797,81.32559
359043379931766726,1,2018-05-14 04:01:00,12.29662,15.96703,12.04933,13.78214,60.27734,11.07556,33.87721,0.04507,51.10789,31.84617
3590433799317662311,1,2018-05-14 04:02:00,10.4408,6.23614,10.37376,11.28486,38.04441,11.53469,60.69991,0.00057,42.57272,97.44244
359043379931766429,1,2018-05-14 04:03:00,12.83734,8.57572,8.59861,8.87973,74.04402,12.46182,68.83215,0.00101,61.45794,46.06648
8630330696303481073,0,2018-05-14 04:04:00,11.65399,8.31433,12.33307,12.57136,27.41503,9.9972,44.4866,0.00061,81.18686,43.38374
8630330696303481875,1,2018-05-14 04:05:00,11.01,10.99942,5.77495,13.32299,60.23083,7.47577,54.98247,0.00454,6.90928,12.6065
359043379931766098,0,2018-05-14 04:06:00,12.27571,14.9335,13.12057,14.63523,43.34963,12.35744,72.56932,0.00033,21.07351,43.69769
863033069630348974,0,2018-05-14 04:07:00,11.40729,12.9458,11.23616,10.12911,57.50362,8.29882,75.10109,0.00049,19.63017,27.5042
3590433799317661578,1,2018-05-14 04:08:00,11.33839,8.6581,6.88843,7.55489,19.05811,11.25465,49.15777,0.00227,98.59255,1.73071
863033069630348396,1,2018-05-14 04:09:00,16.64245,8.0659,5.17976,7.19382,16.47079,9.97045,59.22142,0.00298,13.40434,61.73968
359043379931766999,0,2018-05-14 04:10:00,11.47277,13.80552,12.00466,13.28998,92.6105,13.68866,48.89891,0.00521,73.49873,15.59262
359043379931766569,1,2018-05-14 04:11:00,8.63957,13.37659,8.07732,10.60023,81.45466,7.90078,56.60618,0.00335,35.4422,90.87143
863033069630348487,0,2018-05-14 04:12:00,14.11946,14.56557,9.6584,11.6114,57.02147,7.28999,34.58024,0.01154,61.01941,11.11762
8630330696303481032,0,2018-05-14 04:13:00,10.17481,8.4522,13.74469,13.62914,21.13817,10.94903,65.8354,0.00095,33.51956,53.45463
3590433799317661867,1,2018-05-14 04:14:00,13.18788,11.95451,6.59314,16.18169,73.99599,7.38494,39.566,0.01598,65.91663,15.62389
3590433799317661032,0,2018-05-14 04:15:00,11.28809,9.15216,11.05984,10.65633,93.06978,9.82729,54.5158,0.0001,43.42985,79.83915
359043379931766064,0,2018-05-14 04:16:00,14.32204,10.25722,10.5661,14.00368,55.69649,10.95105,47.9424,0.00077,54.18206,42.57642
863033069630348123,0,2018-05-14 04:17:00,14.59206,10.27926,6.9282,9.23599,58.04999,14.03431,59.27329,0.0089,49.23748,2.54356
863033069630348636,0,2018-05-14 04:18:00,12.38747,13.87693,10.67642,10.93624,10.28877,14.89789,47.73356,0.00017,18.76598,11.24569
8630330696303481966,0,2018-05-14 04:19:00,13.14281,10.39748,10.09325,11.63809,91.10491,7.22531,46.7721,9e-05,79.8082,61.69208
863033069630348263,1,2018-05-14 04:20:00,10.56329,6.22615,8.26937,9.63364,7.30231,11.57489,50.60735,0.01063,80.48266,16.50836
3590433799317661446,1,2018-05-14 04:21:00,6.865205000000001,9.54453,9.75011,7.41249,67.57346,13.87131,79.97853,0.00075,88.89884,44.54085
8630330696303481586,0,2018-05-14 04:22:00,13.16044,12.0819,13.21357,13.10253,11.79262,11.63432,68.67123,0.00027,47.75404,2.6362
3590433799317661222,1,2018-05-14 04:23:00,13.8389,11.29844,6.71328,8.30107,84.73376,17.66641,51.15112,0.02079,31.63826,85.44102
8630330696303481719,0,2018-05-14 04:24:00,10.45383,7.0396,11.61557,12.41163,93.27789,13.32719,70.25109,0.00018,97.19922,49.40341
8630330696303481388,0,2018-05-14 04:25:00,11.85858,11.43798,11.73104,13.65312,64.80874,10.96332,69.20671,0.00105,16.89914,54.67969
359043379931766460,1,2018-05-14 04:26:00,15.10227,9.62241,11.58445,11.07566,27.5912,11.67546,58.04902,0.00093,63.60061,93.11647
3590433799317661636,1,2018-05-14 04:27:00,12.24931,12.89201,10.71789,10.65033,17.48297,10.22169,44.97843,0.00475,2.23201,9.3163
359043379931766957,1,2018-05-14 04:28:00,12.2091,9.05589,8.15939,10.11256,99.3744,15.2733,54.77907,0.0017,6.03596,96.17323
359043379931766767,0,2018-05-14 04:29:00,11.27297,12.28458,13.13903,11.81349,64.15745,11.76102,52.80407,8e-05,23.90733,90.75835
3590433799317662337,1,2018-05-14 04:30:00,9.07101,9.29333,6.08891,8.06818,48.99454,17.65738,26.7782,0.00452,60.02987,76.47751
3590433799317662113,0,2018-05-14 04:31:00,13.7398,9.46457,9.9801,13.08029,96.23615,6.80798,49.99355,0.00045,78.7771,29.93666
359043379931766890,1,2018-05-14 04:32:00,15.15712,12.82159,10.7575,11.01529,11.41396,10.23732,54.20791,0.00203,60.12121,82.04459
359043379931766718,0,2018-05-14 04:33:00,6.865205000000001,6.3309,12.78937,13.1819,96.46238,12.47544,46.25555,0.00055,13.24277,37.59482
863033069630348073,1,2018-05-14 04:34:00,11.57244,12.3732,7.30999,12.96269,75.62152,7.86346,52.76776,0.0975,94.11753,4.57453
3590433799317661552,0,2018-05-14 04:35:00,14.18389,8.12829,11.36395,14.37584,82.98513,9.80279,30.168,0.00014,61.76294,89.04738
863033069630348479,1,2018-05-14 04:36:00,13.17115,10.13869,10.59493,11.90042,96.46463,12.19093,45.21272,0.0012,48.5133,54.2741
8630330696303481255,1,2018-05-14 04:37:00,14.2559,9.64806,8.00629,15.0135,82.23676,7.58698,44.59041,0.00327,17.70782,56.93995
863033069630348065,1,2018-05-14 04:38:00,12.49208,11.11788,10.49102,10.20791,28.75059,11.74989,60.3701,0.00415,73.60998,53.13963
359043379931766411,0,2018-05-14 04:39:00,11.83322,12.40984,13.33067,10.56546,12.73539,12.65267,44.07547,8e-05,19.84804,48.3589
3590433799317661438,1,2018-05-14 04:40:00,14.17555,9.64222,7.19937,14.05202,32.21697,7.73975,77.90871,0.00264,65.18714,15.46908
3590433799317661529,1,2018-05-14 04:41:00,11.47086,6.05445,7.16398,6.72729,77.74371,12.76448,50.31463,5e-05,27.66034,94.59009
3590433799317661370,0,2018-05-14 04:42:00,17.825845,10.30278,10.38008,15.64075,62.62137,6.02877,44.76195,0.00063,48.26006,20.52167
8630330696303481776,1,2018-05-14 04:43:00,12.62331,9.83766,9.52013,7.4434,34.51773,13.09079,56.63141,5e-05,71.30181,54.16604
3590433799317661545,1,2018-05-14 04:44:00,15.62324,12.94679,10.18479,10.70734,32.43112,9.2431,48.39796,0.00012,99.80037,98.57678
8630330696303482097,0,2018-05-14 04:45:00,9.22188,4.79763,9.76017,5.87081,19.19183,11.49126,82.90673,0.00015,63.8378,93.25207
8630330696303481875,1,2018-05-14 04:46:00,14.20199,13.97285,7.99944,15.21531,72.93988,9.57912,52.55889,0.16764,16.19424,5.29301
863033069630348586,0,2018-05-14 04:47:00,12.86251,10.27521,11.3331,11.82437,41.745,10.25077,61.68538,0.0004,26.43865,42.77012
8630330696303481669,0,2018-05-14 04:48:00,13.29342,8.52212,11.54629,13.67912,74.39536,7.81608,64.41851,0.00058,25.91319,76.31556
3590433799317661537,1,2018-05-14 04:49:00,12.00909,8.82701,9.59558,8.30396,87.40344,10.50075,79.04849,0.08996,82.27374,96.8276
8630330696303482303,1,2018-05-14 04:50:00,12.22232,10.94275,9.09825,14.50968,29.72036,8.47596,57.31653,0.00092,26.38754,98.8157
359043379931766510,1,2018-05-14 04:51:00,13.43483,12.79648,11.62171,11.46304,84.99535,9.91459,68.5328,0.06507,24.87042,45.23479
8630330696303481438,1,2018-05-14 04:52:00,11.76689,9.95278,11.13395,10.10595,88.21746,12.445,67.71906,0.00155,79.32761,12.79084
3590433799317661263,0,2018-05-14 04:53:00,12.82754,13.89259,13.19292,13.24521,58.71255,12.69682,47.79885,0.00014,2.80689,48.80486
8630330696303482162,0,2018-05-14 04:54:00,11.29521,12.63845,14.36223,13.70978,57.842,10.6595,68.63532,0.00163,16.43963,58.93741
3590433799317661206,0,2018-05-14 04:55:00,14.53772,9.50485,12.10322,13.7863,3.90871,8.80336,49.25364,0.00031,45.18893,0.03927
359043379931766908,1,2018-05-14 04:56:00,13.81587,12.80167,10.49838,8.80552,69.66647,15.43048,38.95525,0.00608,2.46689,39.14563
359043379931766973,1,2018-05-14 04:57:00,14.09762,9.91023,8.78068,13.97862,55.54797,8.31185,66.57868,0.00209,75.66396,89.02805
359043379931766429,0,2018-05-14 04:58:00,8.4589,14.40452,10.35807,11.52919,26.37112,12.58626,30.96817,0.00023,5.46587,75.19085
3590433799317661032,0,2018-05-14 04:59:00,10.46808,10.97723,9.58794,7.9804,59.5664,14.35444,55.06695,0.01542,62.80491,95.69849
359043379931766239,1,2018-05-14 05:00:00,12.2244,12.17402,10.40673,9.8214,45.17474,9.80455,59.91757,0.01225,13.91545,98.28246
3590433799317662220,1,2018-05-14 05:01:00,10.71958,11.44178,4.63409,12.24398,11.55163,5.1785,60.08078,0.00035,46.1783,95.78612
359043379931766809,0,2018-05-14 05:02:00,10.68022,11.28557,11.05572,12.63719,61.64659,11.49852,65.58199,0.00021,94.48522,75.4058
8630330696303481115,0,2018-05-14 05:03:00,15.18572,11.91102,11.04168,10.1487,99.5488,6.41802,62.13877,6e-05,9.75417,89.95812
3590433799317661420,1,2018-05-14 05:04:00,12.99477,11.42864,7.15783,12.52571,86.94744,8.54181,69.90685,0.01922,51.45778,50.53564
863033069630348917,0,2018-05-14 05:05:00,12.9526,6.78445,12.38577,15.47064,79.80738,9.28406,61.26336,0.00049,20.68792,79.17311
8630330696303481271,0,2018-05-14 05:06:00,13.53696,12.23543,10.27874,10.46954,86.41212,6.31928,46.87167,0.0001,3.09641,16.07295
863033069630348784,1,2018-05-14 05:07:00,13.10133,13.09857,9.90053,9.48987,71.48989,7.98372,57.41763,0.00066,80.88885,67.73261
3590433799317662063,1,2018-05-14 05:08:00,14.39776,13.71227,10.18564,11.86433,65.40909,8.54897,66.44502,0.04751,11.98424,90.18586
359043379931766700,1,2018-05-14 05:09:00,9.97273,9.08703,9.78991,7.40829,66.47932,11.64263,52.0721,0.01738,33.89711,98.23628
8630330696303481305,0,2018-05-14 05:10:00,14.46615,11.77005,12.47762,11.17372,25.82013,7.00774,44.36082,0.00024,2.51401,4.10032
863033069630348867,1,2018-05-14 05:11:00,14.49809,8.42275,7.9924,13.32586,47.63264,11.42597,52.54309,0.0237,39.50492,62.07362
8630330696303482378,0,2018-05-14 05:12:00,14.63651,10.3517,8.66755,11.97963,16.29185,13.16692,53.53719,9e-05,28.34732,88.99014
359043379931766262,1,2018-05-14 05:13:00,12.21194,8.42039,9.17541,7.52012,60.39973,10.89065,54.76766,0.00658,17.15978,55.23886
359043379931766866,0,2018-05-14 05:14:00,17.825845,10.37161,7.91383,14.1735,93.02152,9.81912,60.79593,0.00028,89.6509,0.22831
359043379931766106,1,2018-05-14 05:15:00,15.77965,6.45455,7.80263,13.7574,21.63746,5.86467,47.20359,5e-05,81.30111,91.33592
3590433799317661933,0,2018-05-14 05:16:00,12.52498,14.34459,12.05979,12.90907,4.07273,13.61321,59.10241,0.00235,91.46034,91.90913
863033069630348784,1,2018-05-14 05:17:00,12.09361,11.04684,7.49983,12.64827,55.79605,7.29276,48.57141,0.0022,29.56721,98.16629
359043379931766072,0,2018-05-14 05:18:00,10.55667,14.3642,11.30747,12.22868,57.38754,12.19663,34.17973,0.00018,63.77119,21.66955
8630330696303482493,1,2018-05-14 05:19:00,7.415,12.1466,6.19872,9.06909,51.48663,10.73015,55.01183,0.06279,52.45975,83.0898
8630330696303482204,1,2018-05-14 05:20:00,15.74751,14.01805,9.15694,15.75795,5.43838,6.68661,61.55419,0.00236,51.88117,97.5476
3590433799317662493,1,2018-05-14 05:21:00,15.75116,13.05569,11.87249,12.83297,50.29905,7.54806,79.5258,1e-05,12.47358,77.65509
863033069630348388,1,2018-05-14 05:22:00,10.66647,11.00754,10.17519,8.59985,42.0069,16.45542,65.41578,0.13724,3.24205,50.43533
8630330696303481156,0,2018-05-14 05:23:00,8.55407,7.22017,12.42462,11.11909,74.3475,10.94243,62.21592,0.00034,42.8476,3.87737
3590433799317661719,0,2018-05-14 05:24:00,13.72931,10.55273,11.96478,11.77464,25.18788,7.18378,42.27298,0.00012,40.62065,71.16749
3590433799317661396,0,2018-05-14 05:25:00,9.43178,8.43771,10.2997,9.81156,30.42178,13.86721,43.03978,0.00988,15.65012,69.20919
863033069630348149,1,2018-05-14 05:26:00,9.63698,12.27381,5.16216,13.88411,33.188,6.17375,58.91694,0.00466,54.6428,96.21473
863033069630348057,0,2018-05-14 05:27:00,13.34035,14.00734,13.46685,12.10256,48.93793,13.12237,40.01266,0.00021,14.36222,82.54203
359043379931766502,1,2018-05-14 05:28:00,9.38623,7.41647,8.44362,4.63383,60.18202,12.1658,73.4876,0.00203,24.00334,83.52771
359043379931766015,0,2018-05-14 05:29:00,14.83221,10.0464,9.911,11.75654,96.81299,9.17082,27.41421,9e-05,41.95601,7.87932
