ID,Malware,DateTime,Chrome,Google,Dogalize,Katana,Gm,Vending,System,Settings,Simulator,Notifier,Gms,Gms_persistent,Document_sui,Package_installer,External_storage,InputMethod_latin,Process_gapps,OLauncher,Browser_provider,Def_container
863033069630348099,1,2018-05-14 17:10:00,12.14791,47.94893,45.10268,42.19256,14.9014,44.65143,15.35954,8.81413,31.57377,72.46748,28.86252,48.65908,9.70083,9.49403,5.44247,64.60126,41.76537,47.80985,80.14767,83.3983
863033069630348693,1,2018-05-14 17:11:00,13.44183,40.4575,88.61851,47.71098,10.5462,4.04184,12.05534,9.09368,5.53086,74.36888,31.11674,96.42109,7.5161,16.47268,7.57965,48.23021,65.35428,50.15981,35.78884,45.54541
3590433799317661495,1,2018-05-14 17:12:00,13.47524,55.15986,44.02389,48.01437,15.23341,37.20496,13.68665,9.1889,2.18015,11.41473,36.18308,87.34548,7.42153,11.08696,10.54645,52.69888,64.73969,4.83928,75.47752,28.87229
3590433799317662279,0,2018-05-14 17:13:00,10.01192,45.81876,68.56047,32.11397,10.59144,71.00034,6.24289,10.31319,94.81267,60.49203,39.33629,53.55078,10.62549,9.78905,10.82114,58.60721,60.10893,2.55089,38.22732,96.57811
863033069630348891,1,2018-05-14 17:14:00,11.81185,44.30307,57.24665,76.1674,10.26994,27.57658,11.65988,11.88356,83.86571,80.98484,32.91711,4.87026,8.60124,12.49179,10.50166,47.33864,34.33004,47.21604,55.65684,67.47734
863033069630348602,1,2018-05-14 17:15:00,12.88669,29.3267,99.31553,35.93826,11.13412,48.20322,8.73228,13.74631,36.98029,52.2826,50.9351,95.58683,11.16961,12.68947,6.43251,41.04561,88.91923,1.51321,61.56353,14.90178
3590433799317661651,1,2018-05-14 17:16:00,12.46071,44.95412,15.01679,56.27307,8.86732,32.87412,9.27638,14.73455,58.44765,72.61084,38.54206,61.72028,8.34685,10.63165,7.35005,37.33371,73.25795,26.13721,30.36681,82.16511
8630330696303481933,1,2018-05-14 17:17:00,13.46763,31.38739,75.25827,45.12798,7.14014,51.0681,7.53448,12.05044,8.1346,40.50717,38.02923,51.62235,4.4761,14.8041,10.52414,55.58227,81.44203,8.66944,54.74958,75.57213
8630330696303482196,1,2018-05-14 17:18:00,8.336,51.05348,71.28936,45.12982,9.25965,2.80966,5.74252,9.66638,45.56876,77.70008,45.80137,38.18352,9.58341,14.23627,9.20005,54.86953,29.00628,2.80828,40.10809,9.2638
8630330696303481891,1,2018-05-14 17:19:00,11.6763,22.79434,50.26227,49.31007,7.02074,21.36994,8.66055,12.16185,8.77237,76.6979,26.6582,4.56818,8.12783,9.72006,10.16795,47.57504,37.19387,65.74665,28.83212,39.24876
3590433799317662188,0,2018-05-14 17:20:00,10.61964,43.46024,32.70324,48.29247,5.65946,89.95202,7.71467,11.97232,98.34871,37.34732,39.24919,29.10092,8.60144,11.82225,7.57697,50.32514,48.37627,96.03388,62.57616,87.03442
8630330696303482196,0,2018-05-14 17:21:00,6.23867,45.69369,41.08678,60.44597,13.07143,69.32567,9.12717,8.40109,98.19775,99.86378,46.24126,85.25023,11.7895,7.71401,8.96601,69.00565,16.02916,75.59076,57.7167,44.42721
8630330696303481180,1,2018-05-14 17:22:00,13.36441,57.09168,85.15177,40.85621,8.79142,20.54511,7.35121,13.96922,49.08415,96.87929,59.50134,57.81441,9.05735,13.37984,4.71543,51.04534,40.34286,22.36734,65.99855,40.91724
863033069630348800,1,2018-05-14 17:23:00,13.01616,39.04506,72.79456,48.73345,9.96196,9.05617,10.99825,10.24672,55.24927,83.33644,46.69625,84.11293,9.11651,13.10252,8.20379,64.60671,9.47811,27.48221,57.37541,86.72539
359043379931766593,1,2018-05-14 17:24:00,11.33781,55.21044,59.42807,51.38461,8.32067,18.2832,10.8265,13.92467,92.68677,63.21371,37.99457,6.44836,8.22301,10.70171,9.19053,49.808,34.53798,87.99567,28.97364,37.37257
863033069630348255,1,2018-05-14 17:25:00,15.57121,52.70201,85.15552,61.88581,10.13999,4.02575,11.03753,15.2119,72.74079,97.52083,39.11341,52.60801,8.98231,10.57599,7.54939,31.23729,67.5556,61.32137,21.80594,8.52371
863033069630348529,0,2018-05-14 17:26:00,8.3475,30.68558,36.49774,58.24086,10.69336,71.14679,6.58625,11.91195,2.88822,32.8755,25.99951,13.56289,10.146,7.09928,9.25642,67.59886,33.57255,28.45454,39.66866,89.56147
8630330696303482022,1,2018-05-14 17:27:00,12.99439,42.02699,7.93707,31.17149,12.3692,61.89937,13.64019,8.48142,57.15906,83.2221,63.05012,74.45447,5.20425,10.54757,8.92123,45.51125,53.96093,98.61102,34.04848,33.23922
8630330696303482022,0,2018-05-14 17:28:00,13.39871,41.01664,15.7797,42.18278,14.20405,70.2426,11.19701,8.63059,71.45473,95.67443,38.85016,82.37898,6.00227,10.83229,8.05887,35.66313,19.80883,7.9586,41.51674,2.48794
8630330696303481842,1,2018-05-14 17:29:00,9.90351,50.98869,90.43039,64.68809,12.8747,37.3736,17.202537499999995,10.03154,75.69568,73.20359,38.87871,5.08977,10.69248,9.34119,9.13703,32.75868,45.43822,69.15627,66.65115,78.47145
8630330696303481917,0,2018-05-14 17:30:00,13.47229,35.89964,63.75924,71.72971,13.58264,65.87791,8.93498,8.31113,96.07457,13.47413,49.2522,50.35585,9.27365,6.87248,10.37525,72.29012,0.07174,63.71966,93.46945,2.44242
3590433799317661602,1,2018-05-14 17:31:00,11.06501,21.64868,93.801,31.14902,9.84368,80.02808,9.67008,13.97832,59.57114,98.90224,49.77967,93.96289,6.01988,15.99087,8.68486,55.18576,19.77144,20.19561,97.63612,28.79319
863033069630348669,1,2018-05-14 17:32:00,12.81627,13.475155000000015,70.25344,19.60523,15.09813,39.94486,11.7404,11.09262,0.5921,56.95147,52.39641,45.27197,9.58374,12.47128,7.36038,46.5499,24.70386,65.58522,46.63997,46.35443
3590433799317662188,0,2018-05-14 17:33:00,13.89363,29.06769,35.40617,34.3358,12.60216,66.68193,6.80928,7.85515,55.28148,91.64489,34.58233,85.62017,10.06969,6.97112,12.76231,38.18846,12.01985,87.03763,59.77375,50.84906
8630330696303482188,0,2018-05-14 17:34:00,12.17049,73.21916,56.36588,43.07877,10.10621,6.12981,9.19768,9.80837,21.80541,77.12126,47.55842,66.62949,14.6601,11.12116,15.195692500000003,45.05687,30.03355,46.44653,6.79981,94.64493
3590433799317661180,1,2018-05-14 17:35:00,12.45586,59.79158,89.5396,37.50586,5.35523,20.47817,10.47176,13.96099,52.31897,46.5483,39.8578,71.16074,7.29863,10.7391,9.32138,26.8895,49.51009,20.42617,73.74313,29.70479
8630330696303482188,1,2018-05-14 17:36:00,11.34467,48.66175,29.13983,37.86985,10.97452,76.37334,10.45743,11.71201,15.5322,51.44987,49.33271,44.35908,10.34046,14.35641,10.44378,68.34335,46.67083,5.74484,68.53879,99.27277
8630330696303481693,1,2018-05-14 17:37:00,12.65242,61.52791,94.51205,57.01296,8.55459,27.55674,4.73046,9.2202,92.53303,22.4539,55.52849,32.1431,11.92641,13.28702,9.15142,28.46051,58.04582,17.73999,32.5275,50.55703
3590433799317661461,1,2018-05-14 17:38:00,12.53372,52.13831,21.84706,45.68004,6.76537,40.78807,10.45003,11.74282,64.795,72.62818,42.15992,20.46829,8.2371,11.52401,10.65276,50.8604,15.06687,49.41529,97.97689,61.62945
8630330696303481883,1,2018-05-14 17:39:00,12.27889,42.77286,91.23856,35.98807,11.12586,62.62375,13.77523,7.47578,26.08265,24.97779,49.07376,60.67287,8.3762,14.73931,8.91616,31.86079,8.34167,11.81046,47.59464,12.09006
359043379931766866,1,2018-05-14 17:40:00,10.86856,47.53007,58.66835,52.82834,7.61041,30.59954,6.79161,11.8319,74.61321,89.33054,40.1351,66.67132,9.16046,10.96234,9.70981,39.96389,83.65274,40.87954,26.10734,35.56139
8630330696303481586,1,2018-05-14 17:41:00,12.90439,42.41689,45.72568,54.69502,10.482,50.40218,10.57985,15.6009,39.94912,45.66012,39.25259,13.50252,5.71258,15.32312,7.19523,27.83119,76.25247,21.22779,79.36953,66.32172
359043379931766353,0,2018-05-14 17:42:00,14.30134,43.48055,97.82373,49.85204,14.99904,87.48907,9.18099,6.69865,26.60932,22.99385,21.36799,84.05831,11.13118,8.41993,8.64071,62.39938,82.47043,97.00928,35.33181,4.39065
863033069630348495,1,2018-05-14 17:43:00,10.03462,44.88311,75.28834,27.58119,9.71632,8.96962,9.01822,11.13856,59.909,47.62537,36.90951,49.52748,11.56968,11.27468,8.5841,69.78476,75.7802,37.28618,52.8759,31.94469
359043379931766924,1,2018-05-14 17:44:00,12.63989,38.79692,0.88302,17.570307500000006,12.16863,80.02231,13.6549,17.00375,31.44976,55.70003,32.95949,79.48105,6.7809,10.89254,8.69959,42.48098,1.93461,41.72137,0.45549,88.85024
359043379931766346,1,2018-05-14 17:45:00,8.95101,43.32546,93.3117,62.68204,17.55653,38.34248,11.13161,10.18839,73.71026,76.41728,51.88577,11.3389,12.80913,13.43935,8.94566,55.69185,17.22621,35.60509,42.58196,31.66533
863033069630348693,0,2018-05-14 17:46:00,7.85037,43.71331,81.81274,31.65488,11.59944,31.48693,8.75139,6.66315,82.43701,12.24194,34.33586,1.58057,13.96874,11.45423,8.82758,44.74657,10.25253,96.97655,57.90447,5.95979
3590433799317661024,0,2018-05-14 17:47:00,11.30972,41.25625,39.45153,49.10885,8.19715,89.03614,3.83182,12.81009,15.21262,99.71845,45.59359,15.25822,9.85977,7.89703,7.45727,52.28139,62.33375,76.26864,3.8377,39.79558
8630330696303481172,1,2018-05-14 17:48:00,10.87822,31.8541,78.68687,45.96267,6.92312,48.0637,6.8727,10.50958,78.17591,83.97394,45.18993,56.83698,11.16351,13.52437,8.1341,61.34375,38.47286,69.34179,13.91687,36.08687
863033069630348818,1,2018-05-14 17:49:00,10.97791,47.1714,43.31694,37.0021,8.40389,96.15653,9.09313,7.04781,30.0214,3.09901,34.81177,9.11191,11.27133,13.50843,6.95744,25.56535,3.85185,80.10211,27.26894,26.38885
8630330696303482279,0,2018-05-14 17:50:00,11.81906,46.08816,62.57145,78.6811275,10.68519,81.7091,9.20986,10.29666,3.3782,96.34758,32.62337,45.06932,14.8617,9.21096,13.00788,30.01407,59.3487,24.87005,36.369,27.48029
3590433799317661297,1,2018-05-14 17:51:00,12.77273,32.37503,96.18948,45.21272,12.35354,37.97259,9.24768,13.59975,21.81274,28.9693,32.07703,80.96044,9.25948,15.15241,7.47461,38.53045,13.46962,39.29688,63.94195,58.75724
3590433799317662444,0,2018-05-14 17:52:00,12.34602,59.91751,40.31843,49.55391,11.19765,14.77434,7.20849,8.93214,63.22719,77.92238,46.19181,79.44712,12.37682,7.86415,8.22397,49.35825,67.39951,78.47861,64.43405,27.63336
359043379931766080,1,2018-05-14 17:53:00,12.22657,45.20831,36.65835,29.30043,11.27572,58.62897,9.34518,12.68782,57.76084,17.24998,52.60769,51.6375,8.07281,16.16052,8.09824,59.73284,45.24066,34.66747,14.29699,25.62985
3590433799317661305,0,2018-05-14 17:54:00,12.6387,49.29286,60.46215,47.77051,13.01179,39.15513,9.15705,9.63324,99.68418,52.20682,46.84709,32.89381,15.42113,9.36251,12.32995,44.797,83.41335,14.78861,26.58807,15.61958
8630330696303481180,0,2018-05-14 17:55:00,12.30949,36.2857,46.45832,46.00556,13.21738,24.03153,8.7936,8.63833,98.58512,21.24263,40.075,5.42788,10.29355,6.68467,11.39489,42.23477,81.51715,86.20478,29.19612,79.94716
359043379931766957,1,2018-05-14 17:56:00,8.95101,37.92645,79.25079,70.23666,18.82846,43.92382,11.924,10.06776,17.71773,8.87303,36.37461,20.87807,13.76294,15.28957,11.16882,48.64852,26.27179,59.53427,13.37976,10.45888
8630330696303482220,1,2018-05-14 17:57:00,13.43153,33.93893,6.81558,53.28382,10.55806,84.83102,8.5971,8.43034,62.98149,27.0904,35.49122,52.46005,9.44615,9.02612,5.83738,70.51169,98.19455,5.19074,93.42737,3.44075
359043379931766940,0,2018-05-14 17:58:00,10.30284,53.66653,85.72283,42.65293,9.58819,69.44405,9.89049,10.61533,63.78819,8.92108,43.8836,19.75642,14.1459,7.64733,15.195692500000003,66.88364,74.70194,96.35182,17.77849,32.067
8630330696303482105,1,2018-05-14 17:59:00,11.96056,45.13286,96.11401,65.23676,13.33423,93.34541,12.87782,11.30947,85.4431,99.38309,49.49836,68.77536,9.03623,9.96564,7.60591,42.22741,3.32868,30.66279,92.11486,90.3132
3590433799317661966,1,2018-05-14 18:00:00,14.16687,59.04726,79.64655,63.79008,9.70128,24.50717,11.78207,9.28597,84.18201,48.49923,39.57898,54.59208,9.40638,11.27172,5.86238,25.29113,8.59198,36.41718,46.88539,62.05819
863033069630348073,1,2018-05-14 18:01:00,16.26066,41.11633,53.23933,49.74495,8.32728,0.23581,9.39189,11.12216,84.35017,64.17833,33.83909,83.77839,5.57829,14.18081,8.70372,39.69836,56.14607,26.46071,38.25992,4.24235
3590433799317662261,1,2018-05-14 18:02:00,15.90651,42.9762,68.08841,35.14894,10.30775,49.09939,8.00908,13.39616,9.71044,53.09801,37.01135,36.01539,6.79834,14.24973,8.11313,37.65867,50.66295,0.24052,20.21022,45.01492
359043379931766916,1,2018-05-14 18:03:00,14.83076,35.97978,51.06399,34.70818,10.99131,87.51194,12.18435,11.38309,46.72909,40.88859,21.66859,60.08629,7.69324,6.09013,3.4598,58.74285,87.27951,10.80398,54.46571,57.68687
863033069630348404,1,2018-05-14 18:04:00,13.2353,54.66593,31.23585,47.12815,13.09574,13.5063,11.52973,5.60576,14.06201,4.27612,38.03375,58.8769,7.71106,14.20306,8.04978,33.31265,31.58366,13.26875,88.71198,9.38688
8630330696303482345,1,2018-05-14 18:05:00,11.77259,16.61276,64.66113,41.9761,10.64404,13.85941,14.92522,8.86229,98.19791,24.25225,49.11837,81.00097,10.36326,12.84626,8.18572,69.31405,54.56427,86.13887,45.47762,35.99654
8630330696303481024,1,2018-05-14 18:06:00,14.35399,51.65877,41.7305,35.5625,9.05831,91.50431,9.69295,11.95553,96.94887,25.35841,21.80871,75.97495,4.0505,19.127592500000002,10.04578,49.27251,20.93125,92.5407,91.96209,72.11265
863033069630348867,0,2018-05-14 18:07:00,7.93726,53.489,35.69259,48.26945,12.4073,37.74842,8.41116,9.02824,31.76995,22.11485,36.59223,3.18565,13.79888,7.01393,11.62113,26.54568,79.12749,44.70559,61.88893,84.34631
8630330696303481768,1,2018-05-14 18:08:00,11.5045,58.51481,83.3039,42.22542,6.21754,25.34802,8.50655,14.59559,20.54034,97.60967,54.05491,92.63216,6.53677,9.59767,7.78189,54.71528,94.62674,95.18993,50.75948,32.6124
3590433799317662378,1,2018-05-14 18:09:00,15.46249,34.16319,55.29279,55.19667,10.5204,55.60779,14.56954,7.32882,46.298,68.49315,59.47696,83.25811,6.27898,10.68511,6.53245,51.88139,52.30306,32.72306,44.88616,48.46368
3590433799317662493,0,2018-05-14 18:10:00,14.78382,45.51515,42.70918,49.49728,12.32206,88.26575,12.19547,7.0303,96.28068,91.25758,46.86204,63.07013,9.35318,8.38781,11.27896,45.76283,91.03407,36.64004,56.841,53.85643
8630330696303481594,1,2018-05-14 18:11:00,13.4849,47.30297,32.31036,47.62583,9.49064,7.51366,14.49148,9.3904,32.52575,63.80102,20.95048,20.14862,6.34897,12.54063,10.00115,40.78345,42.50769,3.3004,96.61614,2.40791
8630330696303481636,0,2018-05-14 18:12:00,11.80558,62.67614,52.47138,51.68833,15.08343,76.39109,10.21066,8.89325,0.95084,94.72229,25.19041,13.64384,13.76746,8.59752,7.55092,59.73025,35.04196,32.44999,8.05226,39.53356
359043379931766403,1,2018-05-14 18:13:00,10.69301,58.83542,71.76943,44.91844,9.12695,24.48755,6.54008,12.17752,92.26303,5.6414,39.52341,18.20195,10.76788,9.54193,7.95853,54.3432,78.76639,5.58153,4.81117,88.77642
359043379931766627,0,2018-05-14 18:14:00,10.99293,44.49213,77.74654,34.36184,14.98868,9.05833,6.37002,8.07421,44.13418,17.7748,50.08339,39.849,13.19729,8.21461,9.24477,52.41796,81.74752,17.45043,40.33763,96.78659
863033069630348396,0,2018-05-14 18:15:00,10.03482,27.95286,75.79213,52.67186,15.0674,23.47355,8.08484,4.14502,74.56278,96.76482,49.93629,7.92632,14.28594,9.2043,12.82242,67.33603,50.87175,58.00715,20.80908,23.70905
359043379931766429,0,2018-05-14 18:16:00,11.23839,43.20264,29.12957,61.3931,12.06763,41.16607,9.98841,7.92618,51.93377,43.77242,54.95697,41.49874,13.96816,7.15527,13.43624,51.47465,37.92554,40.96856,46.79159,36.78042
359043379931766387,0,2018-05-14 18:17:00,5.8308399999999985,61.32179,6.73984,42.26026,13.12573,47.51153,12.23054,6.39573,71.70148,39.56556,42.25091,13.98026,13.60624,10.9866,7.85751,56.84844,85.78385,25.46047,85.30132,89.5782
863033069630348982,1,2018-05-14 18:18:00,12.49595,74.1978,33.79611,55.8893,11.77619,91.77807,11.94621,9.5934,42.81582,75.88239,41.96874,78.51169,7.91259,11.12887,7.18182,40.08777,46.96753,91.37611,87.50747,6.44017
3590433799317661602,1,2018-05-14 18:19:00,14.88087,37.2461,75.69673,25.50991,9.49839,26.16508,12.73111,14.84571,46.61219,25.59115,35.30124,82.50126,8.09756,12.21664,6.98764,51.33072,64.35436,85.35228,87.55645,33.07152
359043379931766841,0,2018-05-14 18:20:00,11.92585,47.45814,68.64015,57.24334,12.75158,24.62,5.43683,10.45265,43.4682,58.61496,57.64881,29.57388,10.04944,10.08356,12.52599,64.67484,14.71063,97.04158,93.35369,0.92923
8630330696303481826,1,2018-05-14 18:21:00,12.41877,38.48488,35.10396,51.85228,12.9397,61.04826,12.61306,7.4835,42.70269,16.73513,37.66449,4.50052,9.48867,13.33379,7.81856,47.67733,67.69418,60.18672,46.45454,59.14279
3590433799317662139,1,2018-05-14 18:22:00,12.47945,16.64175,57.13213,56.29986,10.47619,37.21633,7.80082,9.68105,38.99594,95.15512,58.10372,56.84109,10.24332,12.13553,9.14089,49.2131,92.27219,83.77587,76.44046,6.59254
8630330696303482386,0,2018-05-14 18:23:00,10.79412,45.46589,38.09372,54.79609,14.59837,29.83952,8.65301,8.8043,82.66502,81.25052,34.07494,80.73098,10.40711,11.01015,7.65424,63.41439,4.39231,39.36492,59.9989,44.54902
3590433799317661610,1,2018-05-14 18:24:00,14.46212,49.00281,8.60039,44.1323,12.07219,20.6271,11.22444,9.83198,78.01024,88.65626,40.54691,38.18498,5.25083,11.22771,6.45014,51.697,82.86508,49.69523,11.53566,64.74123
3590433799317662154,1,2018-05-14 18:25:00,12.26377,57.69176,13.17371,60.5744,9.44684,83.12731,7.18682,9.13892,64.13297,95.56784,43.8644,2.32322,10.36916,15.34362,10.35691,39.90057,14.41144,87.97274,97.24713,4.98291
3590433799317662360,1,2018-05-14 18:26:00,11.39814,46.91081,90.58331,31.3323,13.03566,31.75615,13.24272,8.60199,60.37645,19.0053,40.25676,72.87974,9.14027,11.07274,5.6782,48.97338,81.29152,70.14224,9.75508,94.53861
8630330696303481099,0,2018-05-14 18:27:00,8.82082,29.55576,95.01877,50.08428,7.61726,62.37359,7.85461,12.11382,24.51364,66.80066,29.24553,54.57201,13.35918,10.61024,15.195692500000003,54.30499,62.28899,62.68659,62.80103,49.18005
3590433799317662204,1,2018-05-14 18:28:00,11.98797,55.55579,97.65153,47.8418,9.18026,89.77358,6.40127,10.53366,33.79028,25.29115,63.75374,52.03865,10.53924,13.48031,7.50458,56.30009,58.10365,92.18849,63.13506,93.13567
3590433799317662287,0,2018-05-14 18:29:00,11.16731,55.63656,80.71946,38.04706,12.98198,39.5521,7.6443,7.98341,73.11525,22.30147,45.68716,98.58198,13.88992,11.60942,12.21495,61.15113,65.24526,25.6375,52.50968,2.80956
3590433799317661420,1,2018-05-14 18:30:00,11.26035,26.35269,9.91682,59.40042,13.77295,48.95931,12.22192,7.45062,86.70743,99.02068,34.74517,2.23051,11.62241,9.3651,9.45956,50.48799,20.67753,85.33854,20.08442,78.30407
359043379931766205,1,2018-05-14 18:31:00,12.60288,52.33042,38.29577,29.27384,8.2368,91.89649,6.31138,11.66364,56.83233,38.53047,36.28014,43.81023,10.08172,11.54414,7.96458,47.76864,71.04063,78.84348,65.69979,29.96962
8630330696303481263,1,2018-05-14 18:32:00,13.37645,39.59948,44.54761,47.33344,10.94701,44.24152,15.48464,9.27115,97.21761,74.93206,32.80563,41.1273,5.70463,9.93787,6.094,55.03977,39.41039,16.52314,86.16159,50.89196
359043379931766064,1,2018-05-14 18:33:00,9.5403,38.40709,18.3976,27.99042,15.41846,67.03333,10.51861,7.14945,57.99049,88.80712,56.41773,54.732,14.49911,7.87668,8.3203,44.87781,72.62095,43.5837,15.63308,95.62454
359043379931766841,1,2018-05-14 18:34:00,12.21127,56.54878,64.28227,42.17889,8.21322,0.42573,9.36845,10.74416,69.47978,59.75749,45.39325,66.31002,6.51215,13.94249,11.65453,44.33822,53.42124,25.09949,25.47968,84.68716
8630330696303482097,1,2018-05-14 18:35:00,7.9366,51.72508,88.4565,39.9086,14.89846,44.13059,14.97163,8.20685,67.22817,13.81043,35.25795,93.25589,12.25023,13.98835,11.47676,26.91531,51.85478,80.20148,88.84674,91.44983
359043379931766825,1,2018-05-14 18:36:00,11.26389,56.73112,54.79891,62.35319,12.98158,34.0053,15.7246,8.98509,1.03256,58.60483,40.40635,24.47783,7.89089,14.73302,10.88901,30.28129,68.35349,50.14805,73.31418,4.48184
3590433799317661206,0,2018-05-14 18:37:00,7.85411,54.42976,7.62453,42.19169,9.88297,86.25255,8.05064,8.06993,95.52025,20.0264,54.20232,9.86092,11.31684,6.91736,8.8798,62.51167,63.93492,3.96633,17.72696,73.26704
863033069630348289,1,2018-05-14 18:38:00,14.16948,52.61191,32.66355,47.45148,6.29261,67.5789,7.12943,13.55835,2.80201,66.09775,46.81668,91.35582,8.26929,9.28271,7.96888,20.31927,99.75105,46.90688,45.07885,65.12327
8630330696303481693,0,2018-05-14 18:39:00,10.69962,47.18207,98.40626,50.58687,12.77045,42.34273,7.10425,8.13557,55.27199,84.60019,39.85013,63.03255,13.97769,7.90277,10.19501,16.59493,86.57872,79.95267,1.63255,38.92901
359043379931766486,0,2018-05-14 18:40:00,8.77011,29.11466,3.55676,39.08528,15.02412,51.64448,12.20603,8.90613,91.53616,93.09139,49.49622,39.13749,12.56332,9.13512,6.23635,50.09969,93.80477,1.24575,14.85962,16.03871
3590433799317662238,1,2018-05-14 18:41:00,11.22815,35.62864,57.56599,61.44108,7.5838,15.55396,9.24905,13.50546,69.32242,22.55499,30.48929,0.64412,11.30229,10.49652,6.71922,62.66001,54.13873,62.52028,76.21221,69.41866
8630330696303481461,1,2018-05-14 18:42:00,12.60944,47.0437,66.01888,52.98318,6.94816,35.5875,4.99097,11.17578,66.01783,36.03633,34.27101,6.4956,10.97436,10.78717,7.71141,63.30941,89.54249,27.21213,44.56894,48.15589
863033069630348040,0,2018-05-14 18:43:00,9.67651,38.98059,59.64185,52.7956,13.35008,1.31417,8.02671,10.769,41.88912,77.73287,45.81841,36.21918,10.51433,7.96578,10.16433,38.74703,13.69476,7.12471,42.68288,59.97614
863033069630348693,0,2018-05-14 18:44:00,15.1528,57.41961,68.724,57.38291,13.47378,69.01869,10.31576,7.44075,65.9905,99.51808,48.44809,18.67863,9.70515,7.9847,10.8763,48.29632,27.07362,1.89811,18.31452,24.34162
863033069630348719,0,2018-05-14 18:45:00,11.22169,46.13719,75.89497,54.29421,13.42059,38.64487,8.71385,9.0942,54.24926,43.60602,50.27327,5.44444,12.41135,9.03003,8.07562,53.02093,80.08347,50.52514,28.35656,60.0576
8630330696303482055,1,2018-05-14 18:46:00,11.40629,51.43029,68.97228,61.84671,10.28848,51.71105,9.02086,10.28785,76.32341,91.90986,41.12793,95.39613,12.55417,14.46011,8.51543,75.45301,98.96546,73.55923,34.20706,86.64781
8630330696303481883,0,2018-05-14 18:47:00,12.78924,38.59524,57.62737,60.52082,12.38774,44.76523,9.39056,9.79913,87.82292,84.97609,37.37096,87.70447,15.98735,8.65817,11.98161,53.36666,46.3706,8.28217,28.28355,5.33366
3590433799317661040,0,2018-05-14 18:48:00,7.8148,45.6782,68.82955,44.64014,14.66576,82.4638,10.68602,5.63756,61.30747,70.46644,49.12084,5.3973,13.79792,11.02353,7.51609,67.10741,36.75655,60.95794,98.77237,79.92043
3590433799317661966,0,2018-05-14 18:49:00,14.59179,49.34513,15.52823,53.49224,14.84606,80.31758,9.52375,5.2429,33.52915,97.06693,41.68229,30.2269,7.34165,6.30206,11.18689,42.77456,96.43424,84.42795,26.42435,45.42545
8630330696303481503,1,2018-05-14 18:50:00,15.76435,43.31871,73.75624,55.67631,10.15511,48.02101,10.93081,12.09969,80.79803,54.56406,47.65775,8.70783,8.13608,17.51052,8.43879,59.13914,59.244,46.9686,45.05903,12.75267
863033069630348701,0,2018-05-14 18:51:00,10.69331,54.71034,96.7708,50.31881,13.78904,19.29714,8.35514,9.56248,91.96197,73.288,57.69579,88.05762,17.657920000000004,9.28105,13.60979,48.7486,67.44629,28.45736,11.60436,31.32047
359043379931766601,0,2018-05-14 18:52:00,7.11609,62.42835,19.31771,34.09985,11.00129,64.70218,6.82443,7.64639,91.15845,86.83477,57.03386,53.40538,13.0156,8.62721,9.13814,48.13404,99.87066,80.35024,46.56389,29.0395
8630330696303482253,1,2018-05-14 18:53:00,14.62295,49.56375,81.65698,45.52163,7.96506,21.49149,11.0586,13.07314,54.27725,53.00612,56.54446,39.37269,7.70208,15.10324,8.82959,46.82267,67.63176,4.60255,40.48687,19.34975
8630330696303482352,1,2018-05-14 18:54:00,11.63585,47.19759,31.44633,57.41159,13.28317,47.6079,15.26114,7.51133,45.25831,79.17824,24.64031,58.70883,7.96686,13.92321,9.44533,54.24763,53.64084,37.36778,32.33289,43.75224
8630330696303481537,0,2018-05-14 18:55:00,13.35998,66.50097,80.67549,33.36149,12.4357,0.28263,7.77854,9.55368,51.1565,43.36646,43.56552,61.29974,11.55326,8.95973,10.71318,34.6188,58.38761,44.77524,92.52685,14.87974
359043379931766783,1,2018-05-14 18:56:00,12.91925,48.44816,24.74603,37.53566,10.36207,91.84437,11.28243,10.82224,62.08532,0.9918,42.83162,89.89208,6.91374,10.54441,7.41253,28.03753,36.94562,53.01618,30.10652,71.85999
8630330696303481610,1,2018-05-14 18:57:00,14.53945,54.1419,68.18355,55.25615,10.77515,88.92926,11.68344,14.37576,60.61259,65.41177,36.87496,4.54715,7.23151,16.21998,9.28345,24.02737,24.74871,68.24794,67.37902,50.65272
8630330696303481214,1,2018-05-14 18:58:00,11.63844,49.88856,47.97277,49.91454,8.21739,94.55367,6.74887,12.87525,60.09952,40.83479,58.35373,21.69339,5.90631,13.05424,8.12328,76.05639,87.82459,34.98079,93.65514,46.77691
8630330696303481255,1,2018-05-14 18:59:00,12.5194,58.13606,24.20345,51.95415,12.09028,41.44784,13.04038,6.46252,96.25829,83.8012,54.98927,6.96365,11.4834,9.71375,7.66051,35.94323,33.60074,86.539,56.64883,33.7291
863033069630348636,1,2018-05-14 19:00:00,12.75151,60.72236,86.21653,47.16021,12.61831,95.57303,16.85029,7.45026,47.62543,83.10172,44.0426,87.51014,6.56979,14.12697,9.15576,69.4328,77.68661,45.6148,1.5531,82.39687
359043379931766858,0,2018-05-14 19:01:00,13.07271,50.04742,32.01142,63.09579,8.77596,32.61986,13.84889,6.61692,54.43885,35.60763,40.85246,49.12168,8.15166,13.82528,10.25175,63.26883,34.3995,44.68049,9.20406,59.1959
8630330696303482246,1,2018-05-14 19:02:00,15.26241,49.70251,2.03214,62.41559,7.97247,61.69821,6.31831,12.61745,2.06073,79.33339,53.77899,83.32623,8.68641,12.43581,8.14375,46.39842,62.89578,49.44228,7.661,9.15769
